xfa,yfa,width_fa,height_fa,area_fa,aspect_ratio_fa,xmem,ymem,group
128.33526011560693,106.08670520231213,25.2,14.0,352.8,1.8,108,111,ml
117.61842105263158,138.06578947368422,9.8,13.3,130.33999999999997,0.7368421052631579,108,112,
117.13333333333334,118.06666666666666,4.9,3.5,17.15,1.4,108,113,
116.8181818181818,112.27272727272728,3.5,2.8,9.8,1.25,108,114,
118.625,107.125,2.1,4.199999999999998,8.819999999999997,0.5,108,115,
119.0,114.0,0.7,0.7,0.49,1.0,108,116,
121.0,124.85714285714286,4.199999999999998,4.199999999999998,17.639999999999993,1.0,109,110,
119.5,142.0,1.4,0.7,0.98,2.0,109,111,
120.5,116.0,1.4,0.7,0.98,2.0,109,116,
120.33333333333331,148.5,1.4,2.8,3.92,0.5,109,117,
121.8,113.4,2.1,1.4,2.9399999999999995,1.4999999999999998,110,109,
121.0,145.0,0.7,0.7,0.49,1.0,110,110,
122.0,120.0,0.7,0.7,0.49,1.0,110,117,
124.25,129.0,3.5,2.1,7.349999999999999,1.666666666666667,111,109,
123.0,142.5,2.1,1.4,2.9399999999999995,1.4999999999999998,111,117,
123.83333333333331,117.83333333333331,2.1,2.1,4.409999999999998,1.0,111,118,
127.79166666666669,121.54166666666669,7.699999999999998,5.6,43.11999999999999,1.375,111,139,
123.66666666666669,146.33333333333334,2.1,2.1,4.409999999999998,1.0,111,140,
125.25,113.5,2.1,2.8,5.879999999999999,0.7499999999999999,111,141,
126.28571428571428,138.85714285714286,2.1,3.5,7.349999999999999,0.5999999999999999,111,142,
127.2,119.6,2.1,1.4,2.9399999999999995,1.4999999999999998,111,143,
126.0,131.5,0.7,1.4,0.98,0.5,112,109,
130.0,131.65217391304347,4.199999999999998,7.0,29.399999999999995,0.5999999999999999,112,118,
128.75,136.25,2.1,1.4,2.9399999999999995,1.4999999999999998,112,119,
128.5,145.5,1.4,1.4,1.96,1.0,112,131,
129.66666666666666,138.66666666666666,1.4,1.4,1.96,1.0,112,132,
133.1,122.3,3.5,2.1,7.349999999999999,1.666666666666667,112,133,
132.33333333333334,114.66666666666669,1.4,1.4,1.96,1.0,112,134,
132.625,126.625,1.4,3.5,4.9,0.4,112,135,
133.22222222222223,139.11111111111111,2.1,4.199999999999998,8.819999999999997,0.5,112,136,
133.0,131.0,0.7,0.7,0.49,1.0,112,137,
134.5,112.5,1.4,1.4,1.96,1.0,112,138,
135.0,115.0,0.7,0.7,0.49,1.0,112,139,
136.72727272727272,125.72727272727272,2.8,4.199999999999998,11.759999999999998,0.6666666666666667,112,143,
138.04545454545453,133.54545454545453,6.3,5.6,35.27999999999999,1.125,112,144,
137.72727272727272,112.45454545454544,3.5,3.5,12.25,1.0,113,107,
149.43298969072166,110.659793814433,17.5,11.2,196.0,1.5625,113,108,
137.28571428571428,120.57142857142857,2.8,1.4,3.92,2.0,113,109,
136.0,139.5,0.7,1.4,0.98,0.5,113,119,
136.75,142.25,2.1,1.4,2.9399999999999995,1.4999999999999998,113,131,
140.38461538461542,127.6153846153846,3.5,4.199999999999998,14.699999999999998,0.8333333333333335,113,138,
138.8,136.4,2.1,1.4,2.9399999999999995,1.4999999999999998,113,144,
145.0689655172414,139.0,10.5,9.8,102.9,1.0714285714285716,113,145,
140.42857142857142,110.85714285714286,2.8,2.1,5.879999999999999,1.3333333333333337,114,103,
141.72727272727272,118.9090909090909,2.8,3.5,9.8,0.7999999999999999,114,104,
140.0,123.0,0.7,0.7,0.49,1.0,114,105,
141.66666666666666,131.33333333333334,1.4,1.4,1.96,1.0,114,106,
142.0,109.0,0.7,0.7,0.49,1.0,114,107,
144.30769230769232,121.6153846153846,3.5,4.199999999999998,14.699999999999998,0.8333333333333335,114,119,
144.0,104.0,0.7,0.7,0.49,1.0,114,120,
145.55555555555554,126.66666666666669,3.5,2.8,9.8,1.25,114,131,
144.66666666666666,129.33333333333334,1.4,1.4,1.96,1.0,114,145,
149.36111111111111,119.33333333333331,7.0,7.699999999999998,53.89999999999999,0.9090909090909092,114,146,
145.0,139.0,0.7,0.7,0.49,1.0,115,101,
148.0,109.0,0.7,0.7,0.49,1.0,115,102,
148.0,119.0,0.7,0.7,0.49,1.0,115,103,
150.0,131.5,4.199999999999998,2.1,8.819999999999997,2.0,115,120,
154.77777777777774,129.7592592592593,6.3,12.6,79.38,0.5,115,121,
151.75,134.25,2.1,1.4,2.9399999999999995,1.4999999999999998,115,131,
155.5,133.0,1.4,0.7,0.98,2.0,115,146,
,,,,,,115,147,
,,,,,,116,99,
,,,,,,116,100,
,,,,,,116,101,
,,,,,,116,121,
,,,,,,116,122,
,,,,,,116,131,
,,,,,,116,147,
,,,,,,116,148,
,,,,,,116,149,
,,,,,,116,150,
,,,,,,116,151,
,,,,,,116,152,
,,,,,,117,98,
,,,,,,117,99,
,,,,,,117,122,
,,,,,,117,123,
,,,,,,117,124,
,,,,,,117,129,
,,,,,,117,130,
,,,,,,117,131,
,,,,,,117,152,
,,,,,,117,153,
,,,,,,118,97,
,,,,,,118,98,
,,,,,,118,124,
,,,,,,118,125,
,,,,,,118,128,
,,,,,,118,129,
,,,,,,118,153,
,,,,,,118,154,
,,,,,,118,155,
,,,,,,119,97,
,,,,,,119,125,
,,,,,,119,126,
,,,,,,119,127,
,,,,,,119,128,
,,,,,,119,155,
,,,,,,119,156,
,,,,,,120,97,
,,,,,,120,156,
,,,,,,121,97,
,,,,,,121,156,
,,,,,,121,157,
,,,,,,122,97,
,,,,,,122,157,
,,,,,,123,97,
,,,,,,123,157,
,,,,,,124,97,
,,,,,,124,157,
,,,,,,125,97,
,,,,,,125,156,
,,,,,,125,157,
,,,,,,126,97,
,,,,,,126,155,
,,,,,,126,156,
,,,,,,127,97,
,,,,,,127,155,
,,,,,,128,97,
,,,,,,128,98,
,,,,,,128,155,
,,,,,,129,98,
,,,,,,129,99,
,,,,,,129,100,
,,,,,,129,154,
,,,,,,129,155,
,,,,,,130,100,
