xfa,yfa,width_fa,height_fa,area_fa,aspect_ratio_fa,xmem,ymem,group
89.5,113.5,1.4,1.4,1.96,1.0,85,116,ml
93.4,110.6,2.1,2.1,4.409999999999998,1.0,85,117,
98.9375,110.1875,7.0,9.1,63.7,0.7692307692307693,85,118,
97.0,115.5,0.7,2.8,1.96,0.25,85,119,
98.28571428571428,129.0,2.8,2.1,5.879999999999999,1.3333333333333337,86,115,
100.85714285714286,101.0,3.5,2.1,7.349999999999999,1.666666666666667,86,116,
100.5,124.5,1.4,1.4,1.96,1.0,86,119,
102.33333333333331,107.83333333333331,1.4,2.8,3.92,0.5,86,120,
103.6,134.0,2.8,2.1,5.879999999999999,1.3333333333333337,87,113,
104.0,110.66666666666669,2.1,1.4,2.9399999999999995,1.4999999999999998,87,114,
107.97435897435898,109.33333333333331,6.3,9.8,61.74,0.6428571428571429,87,115,
105.5,138.5,1.4,1.4,1.96,1.0,87,120,
108.8,128.4,2.8,2.1,5.879999999999999,1.3333333333333337,87,121,
110.8125,95.75,3.5,3.5,12.25,1.0,87,122,
110.75,119.25,1.4,2.1,2.9399999999999995,0.6666666666666667,88,110,
112.66666666666669,131.66666666666666,1.4,1.4,1.96,1.0,88,111,
114.5,105.0,2.8,2.1,5.879999999999999,1.3333333333333337,88,112,
114.16666666666669,112.66666666666669,2.8,1.4,3.92,2.0,88,113,
114.0,126.75,2.1,2.1,4.409999999999998,1.0,88,122,
113.83333333333331,135.83333333333334,2.1,2.1,4.409999999999998,1.0,88,123,
128.17283950617283,97.3395061728395,21.0,12.6,264.6,1.6666666666666667,88,124,
118.24,110.24,4.9,6.3,30.87,0.7777777777777777,88,125,
116.5,146.5,1.4,1.4,1.96,1.0,89,110,
118.0,92.0,0.7,0.7,0.49,1.0,89,125,
118.0,105.0,0.7,0.7,0.49,1.0,89,126,
118.33333333333331,128.66666666666666,1.4,1.4,1.96,1.0,90,109,
121.91666666666669,147.41666666666666,4.199999999999998,3.5,14.699999999999998,1.1999999999999995,90,110,
125.63333333333334,88.06666666666666,7.699999999999998,4.199999999999998,32.33999999999999,1.8333333333333333,90,126,
120.5,91.0,1.4,0.7,0.98,2.0,91,109,
120.66666666666669,93.33333333333331,1.4,1.4,1.96,1.0,91,126,
127.97560975609757,113.17073170731709,11.2,8.399999999999999,94.07999999999998,1.3333333333333337,91,127,
121.0,112.0,0.7,0.7,0.49,1.0,92,108,
122.0,137.2,2.1,2.8,5.879999999999999,0.7499999999999999,92,109,
123.4,108.0,2.8,3.5,9.8,0.7999999999999999,92,127,
122.0,114.0,0.7,0.7,0.49,1.0,93,104,
125.30434782608695,93.65217391304348,4.199999999999998,5.6,23.52,0.7499999999999999,93,105,
124.75,112.625,2.8,2.1,5.879999999999999,1.3333333333333337,93,106,
124.25,122.0,1.4,2.1,2.9399999999999995,0.6666666666666667,93,107,
126.0,103.25,2.1,2.1,4.409999999999998,1.0,93,108,
126.0,134.66666666666666,2.1,1.4,2.9399999999999995,1.4999999999999998,93,127,
127.42857142857143,123.0,2.8,2.1,5.879999999999999,1.3333333333333337,93,128,
128.57142857142858,104.71428571428572,1.4,2.8,3.92,0.5,94,103,
129.0,126.25,2.1,1.4,2.9399999999999995,1.4999999999999998,94,104,
131.0,104.0,0.7,0.7,0.49,1.0,94,128,
132.25,106.0,2.1,2.1,4.409999999999998,1.0,95,102,
134.625,83.625,4.199999999999998,3.5,14.699999999999998,1.1999999999999995,95,103,
132.5,120.5,1.4,1.4,1.96,1.0,95,128,
136.8235294117647,104.29411764705885,3.5,3.5,12.25,1.0,95,129,
136.5,116.5,1.4,1.4,1.96,1.0,95,130,
137.6,109.2,1.4,2.1,2.9399999999999995,0.6666666666666667,96,101,
145.73255813953492,88.7093023255814,14.7,10.5,154.35,1.4,96,102,
138.0,96.5,0.7,1.4,0.98,0.5,96,130,
140.0,107.5,0.7,2.8,1.96,0.25,96,131,
147.6,94.03333333333332,8.399999999999999,7.0,58.79999999999999,1.1999999999999995,97,100,
148.8,87.6,2.1,1.4,2.9399999999999995,1.4999999999999998,97,101,
,,,,,,97,131,
,,,,,,98,100,
,,,,,,98,131,
,,,,,,98,132,
,,,,,,99,99,
,,,,,,99,100,
,,,,,,99,132,
,,,,,,99,133,
,,,,,,99,134,
,,,,,,99,135,
,,,,,,100,99,
,,,,,,100,135,
,,,,,,100,136,
,,,,,,101,98,
,,,,,,101,99,
,,,,,,101,136,
,,,,,,101,137,
,,,,,,102,98,
,,,,,,102,137,
,,,,,,102,138,
,,,,,,103,97,
,,,,,,103,98,
,,,,,,103,138,
,,,,,,103,139,
,,,,,,104,97,
,,,,,,104,139,
,,,,,,104,140,
,,,,,,104,141,
,,,,,,105,96,
,,,,,,105,97,
,,,,,,105,141,
,,,,,,106,95,
,,,,,,106,96,
,,,,,,106,141,
,,,,,,106,142,
,,,,,,106,143,
,,,,,,106,144,
,,,,,,107,94,
,,,,,,107,95,
,,,,,,107,144,
,,,,,,107,145,
,,,,,,107,146,
,,,,,,108,93,
,,,,,,108,94,
,,,,,,108,146,
,,,,,,108,147,
,,,,,,109,92,
,,,,,,109,93,
,,,,,,109,147,
,,,,,,110,91,
,,,,,,110,92,
,,,,,,110,147,
,,,,,,110,148,
,,,,,,111,91,
,,,,,,111,148,
,,,,,,112,91,
,,,,,,112,148,
,,,,,,113,90,
,,,,,,113,91,
,,,,,,113,148,
,,,,,,113,149,
,,,,,,114,89,
,,,,,,114,90,
,,,,,,114,149,
,,,,,,115,88,
,,,,,,115,89,
,,,,,,115,149,
,,,,,,116,88,
,,,,,,116,149,
,,,,,,117,87,
,,,,,,117,88,
,,,,,,117,149,
,,,,,,118,87,
,,,,,,118,149,
,,,,,,118,150,
,,,,,,119,86,
,,,,,,119,87,
,,,,,,119,150,
,,,,,,120,85,
,,,,,,120,86,
,,,,,,120,150,
,,,,,,121,85,
,,,,,,121,150,
,,,,,,122,85,
,,,,,,122,150,
,,,,,,123,84,
,,,,,,123,85,
,,,,,,123,150,
,,,,,,124,84,
,,,,,,124,150,
,,,,,,125,84,
,,,,,,125,149,
,,,,,,125,150,
,,,,,,126,84,
,,,,,,126,148,
,,,,,,126,149,
