xfa,yfa,width_fa,height_fa,area_fa,aspect_ratio_fa,xmem,ymem,group
107.4,129.96666666666667,4.199999999999998,8.399999999999999,35.27999999999999,0.5,104,129,ml
106.88888888888887,141.22222222222226,3.5,5.6,19.6,0.625,104,130,
114.89473684210527,130.8421052631579,9.1,5.6,50.96,1.625,104,131,
113.35714285714286,141.07142857142858,9.1,9.1,82.80999999999997,1.0,104,132,
116.28571428571428,124.57142857142857,5.6,5.6,31.36,1.0,104,133,
116.11111111111113,136.22222222222223,3.5,2.1,7.349999999999999,1.666666666666667,104,134,
117.61111111111113,114.27777777777777,4.9,4.9,24.009999999999994,1.0,104,135,
124.21153846153848,149.59615384615384,13.3,9.1,121.03,1.4615384615384617,104,136,
119.0,139.0,3.5,0.7,2.45,5.0,104,137,
119.5,145.0,1.4,2.1,2.9399999999999995,0.6666666666666667,104,138,
120.66666666666669,131.33333333333334,1.4,1.4,1.96,1.0,104,139,
121.0,123.5,0.7,1.4,0.98,0.5,104,140,
126.03030303030305,137.3939393939394,7.0,6.3,44.1,1.1111111111111112,104,141,
122.4,112.8,1.4,2.1,2.9399999999999995,0.6666666666666667,105,126,
122.5,120.5,1.4,1.4,1.96,1.0,105,127,
125.86363636363636,126.22727272727272,4.9,4.9,24.009999999999994,1.0,105,128,
123.33333333333331,132.66666666666666,1.4,1.4,1.96,1.0,105,129,
126.0,131.25,2.1,1.4,2.9399999999999995,1.4999999999999998,105,135,
125.33333333333331,144.33333333333334,1.4,1.4,1.96,1.0,105,136,
127.16666666666669,148.33333333333334,3.5,1.4,4.9,2.5,105,141,
130.58333333333334,141.75,3.5,2.8,9.8,1.25,105,142,
140.11458333333334,142.61458333333334,13.3,14.7,195.51,0.9047619047619048,105,143,
137.15068493150685,127.63013698630137,10.5,9.8,102.9,1.0714285714285716,105,144,
131.5,117.0,2.8,0.7,1.96,4.0,105,145,
130.0,135.0,0.7,0.7,0.49,1.0,106,122,
133.5,136.85714285714286,4.199999999999998,6.3,26.459999999999994,0.6666666666666665,106,123,
136.75,152.75,4.199999999999998,4.199999999999998,17.639999999999993,1.0,106,124,
135.0,136.0,0.7,0.7,0.49,1.0,106,125,
137.0,147.88888888888889,4.199999999999998,2.1,8.819999999999997,2.0,106,126,
136.625,115.125,1.4,3.5,4.9,0.4,106,145,
136.0,141.0,0.7,0.7,0.49,1.0,106,146,
139.5,118.0,1.4,2.1,2.9399999999999995,0.6666666666666667,107,121,
140.0,143.0,0.7,0.7,0.49,1.0,107,122,
142.0,136.0,0.7,0.7,0.49,1.0,107,146,
,,,,,,108,121,
,,,,,,108,146,
,,,,,,109,119,
,,,,,,109,120,
,,,,,,109,121,
,,,,,,109,146,
,,,,,,110,116,
,,,,,,110,117,
,,,,,,110,118,
,,,,,,110,119,
,,,,,,110,146,
,,,,,,111,115,
,,,,,,111,116,
,,,,,,111,146,
,,,,,,111,147,
,,,,,,111,148,
,,,,,,112,113,
,,,,,,112,114,
,,,,,,112,115,
,,,,,,112,148,
,,,,,,112,149,
,,,,,,113,111,
,,,,,,113,112,
,,,,,,113,113,
,,,,,,113,149,
,,,,,,114,109,
,,,,,,114,110,
,,,,,,114,111,
,,,,,,114,149,
,,,,,,115,108,
,,,,,,115,109,
,,,,,,115,149,
,,,,,,116,108,
,,,,,,116,149,
,,,,,,116,150,
,,,,,,117,107,
,,,,,,117,108,
,,,,,,117,150,
,,,,,,118,107,
,,,,,,118,150,
,,,,,,119,107,
,,,,,,119,108,
,,,,,,119,150,
,,,,,,119,151,
,,,,,,120,108,
,,,,,,120,109,
,,,,,,120,110,
,,,,,,120,151,
,,,,,,121,110,
,,,,,,121,151,
,,,,,,121,152,
,,,,,,121,153,
,,,,,,122,110,
,,,,,,122,153,
,,,,,,123,110,
,,,,,,123,153,
,,,,,,123,154,
,,,,,,124,110,
,,,,,,124,111,
,,,,,,124,154,
,,,,,,124,155,
,,,,,,125,111,
,,,,,,125,155,
,,,,,,126,111,
,,,,,,126,155,
,,,,,,127,111,
,,,,,,127,112,
,,,,,,127,113,
,,,,,,127,153,
,,,,,,127,154,
,,,,,,127,155,
,,,,,,128,113,
,,,,,,128,154,
,,,,,,128,155,
,,,,,,129,113,
,,,,,,129,114,
,,,,,,129,155,
,,,,,,129,156,
,,,,,,130,114,
,,,,,,130,115,
,,,,,,130,156,
,,,,,,131,114,
,,,,,,131,156,
,,,,,,132,114,
,,,,,,132,156,
,,,,,,133,114,
,,,,,,133,155,
,,,,,,133,156,
,,,,,,134,113,
,,,,,,134,114,
,,,,,,134,156,
,,,,,,134,157,
,,,,,,135,113,
,,,,,,135,157,
,,,,,,136,111,
,,,,,,136,112,
,,,,,,136,113,
,,,,,,136,156,
,,,,,,136,157,
,,,,,,137,111,
,,,,,,137,156,
,,,,,,138,111,
,,,,,,138,112,
,,,,,,138,113,
,,,,,,138,114,
,,,,,,138,155,
,,,,,,138,156,
,,,,,,139,114,
,,,,,,139,115,
,,,,,,139,155,
,,,,,,140,115,
,,,,,,140,155,
,,,,,,141,115,
,,,,,,141,116,
,,,,,,141,155,
,,,,,,142,116,
,,,,,,142,117,
,,,,,,142,118,
,,,,,,142,119,
,,,,,,142,120,
,,,,,,142,121,
,,,,,,142,125,
,,,,,,142,126,
,,,,,,142,154,
,,,,,,142,155,
,,,,,,143,121,
,,,,,,143,122,
,,,,,,143,123,
,,,,,,143,124,
,,,,,,143,125,
,,,,,,143,126,
,,,,,,143,127,
,,,,,,143,128,
,,,,,,143,154,
,,,,,,144,128,
,,,,,,144,129,
,,,,,,144,150,
,,,,,,144,151,
,,,,,,144,152,
,,,,,,144,153,
,,,,,,144,154,
,,,,,,145,129,
,,,,,,145,130,
,,,,,,145,131,
,,,,,,145,148,
,,,,,,145,149,
,,,,,,145,150,
,,,,,,146,131,
,,,,,,146,132,
,,,,,,146,133,
,,,,,,146,134,
,,,,,,146,148,
,,,,,,147,134,
,,,,,,147,135,
,,,,,,147,136,
,,,,,,147,137,
,,,,,,147,138,
,,,,,,147,139,
,,,,,,147,140,
,,,,,,147,141,
,,,,,,147,142,
,,,,,,147,143,
,,,,,,147,144,
,,,,,,147,145,
,,,,,,147,146,
,,,,,,147,147,
,,,,,,147,148,
