xfa,yfa,width_fa,height_fa,area_fa,aspect_ratio_fa,xmem,ymem,group
100.375,168.0,2.1,3.5,7.349999999999999,0.5999999999999999,98,154,ml
101.5,154.6,2.8,3.5,9.8,0.7999999999999999,98,155,
101.375,162.375,3.5,2.1,7.349999999999999,1.666666666666667,98,156,
112.12698412698411,144.30158730158732,11.2,9.1,101.92,1.2307692307692308,98,157,
105.71428571428572,158.28571428571428,2.8,2.1,5.879999999999999,1.3333333333333337,98,158,
104.5,165.5,1.4,1.4,1.96,1.0,98,159,
106.6,162.8,2.1,2.8,5.879999999999999,0.7499999999999999,98,160,
111.0,156.22222222222226,7.0,5.6,39.2,1.25,98,161,
108.66666666666669,161.16666666666666,2.1,2.1,4.409999999999998,1.0,98,162,
110.55555555555556,165.33333333333334,4.199999999999998,2.1,8.819999999999997,2.0,98,163,
110.66666666666669,150.66666666666666,1.4,1.4,1.96,1.0,98,164,
117.3956043956044,157.1978021978022,9.1,11.2,101.92,0.8125,98,165,
111.66666666666669,171.0,1.4,2.1,2.9399999999999995,0.6666666666666667,98,166,
114.33333333333331,168.66666666666666,1.4,1.4,1.96,1.0,98,167,
115.33333333333331,174.33333333333337,2.1,3.5,7.349999999999999,0.5999999999999999,98,168,
116.5,153.5,1.4,1.4,1.96,1.0,98,169,
118.0,166.8181818181818,3.5,3.5,12.25,1.0,98,170,
116.66666666666669,180.83333333333331,1.4,2.8,3.92,0.5,98,171,
118.72727272727272,133.72727272727272,2.8,4.199999999999998,11.759999999999998,0.6666666666666667,98,172,
117.0,138.0,0.7,0.7,0.49,1.0,98,173,
117.66666666666669,159.33333333333334,1.4,1.4,1.96,1.0,98,174,
119.57142857142857,126.14285714285714,2.8,2.1,5.879999999999999,1.3333333333333337,98,175,
119.66666666666669,173.5,2.8,4.199999999999998,11.759999999999998,0.6666666666666667,99,152,
118.0,173.5,0.7,1.4,0.98,0.5,99,153,
119.5,137.5,1.4,1.4,1.96,1.0,99,154,
119.0,179.0,0.7,2.1,1.4699999999999998,0.33333333333333337,99,175,
123.78787878787878,142.21212121212122,6.3,5.6,35.27999999999999,1.125,99,176,
120.5,145.5,1.4,1.4,1.96,1.0,100,150,
124.98181818181818,152.54545454545453,8.399999999999999,10.5,88.19999999999997,0.7999999999999998,100,151,
120.0,169.0,0.7,0.7,0.49,1.0,100,152,
120.33333333333331,182.66666666666663,1.4,1.4,1.96,1.0,100,176,
121.33333333333331,179.66666666666663,1.4,1.4,1.96,1.0,100,177,
128.3139534883721,172.76744186046508,11.9,11.9,141.60999999999996,1.0,101,149,
123.25,173.25,2.8,2.1,5.879999999999999,1.3333333333333337,101,150,
124.57142857142857,183.57142857142856,2.8,3.5,9.8,0.7999999999999999,101,177,
128.38888888888889,122.55555555555556,7.0,2.8,19.6,2.5,101,178,
126.0,134.375,3.5,1.4,4.9,2.5,102,146,
124.0,180.0,0.7,0.7,0.49,1.0,102,147,
125.5,128.5,1.4,1.4,1.96,1.0,102,148,
127.14285714285714,138.42857142857142,3.5,1.4,4.9,2.5,102,149,
127.0,162.0,0.7,0.7,0.49,1.0,102,178,
129.4,164.6,3.5,2.1,7.349999999999999,1.666666666666667,102,179,
128.66666666666666,130.33333333333334,1.4,1.4,1.96,1.0,103,145,
130.22222222222223,135.77777777777777,2.1,4.199999999999998,8.819999999999997,0.5,103,146,
129.0,161.0,0.7,2.1,1.4699999999999998,0.33333333333333337,103,179,
131.66666666666666,168.22222222222226,4.9,4.199999999999998,20.579999999999995,1.1666666666666667,104,145,
130.0,141.0,0.7,0.7,0.49,1.0,104,179,
133.1304347826087,142.69565217391303,5.6,7.0,39.2,0.7999999999999999,105,143,
130.0,146.0,0.7,0.7,0.49,1.0,105,144,
130.5,152.5,1.4,1.4,1.96,1.0,105,145,
133.5,125.25,2.8,1.4,3.92,2.0,105,178,
132.66666666666666,131.83333333333334,2.1,5.6,11.759999999999998,0.375,105,179,
133.4,155.0,2.8,2.1,5.879999999999999,1.3333333333333337,106,142,
134.5,150.25,2.8,1.4,3.92,2.0,106,143,
134.66666666666666,147.33333333333334,1.4,1.4,1.96,1.0,106,178,
134.33333333333334,160.66666666666666,1.4,1.4,1.96,1.0,106,179,
135.5,164.33333333333334,2.8,1.4,3.92,2.0,107,142,
