xfa,yfa,width_fa,height_fa,area_fa,aspect_ratio_fa,xmem,ymem,group
109.09782608695652,140.54347826086956,22.4,17.5,392.0,1.28,93,133,ml
101.32258064516131,120.32258064516131,5.6,7.699999999999998,43.11999999999999,0.7272727272727273,93,134,
98.4,134.2,1.4,2.1,2.9399999999999995,0.6666666666666667,93,135,
106.74074074074076,133.92592592592592,7.0,9.8,68.6,0.7142857142857144,93,136,
104.3,121.4,2.1,3.5,7.349999999999999,0.5999999999999999,93,137,
105.75,146.375,2.8,2.8,7.839999999999999,1.0,94,132,
113.54430379746836,121.37974683544304,11.9,20.3,241.56999999999996,0.5862068965517242,94,133,
107.1818181818182,126.63636363636364,2.8,3.5,9.8,0.7999999999999999,94,137,
106.0,130.0,0.7,0.7,0.49,1.0,94,138,
116.05882352941177,106.45882352941177,13.3,15.4,204.82,0.8636363636363636,94,139,
110.66666666666669,135.33333333333334,1.4,1.4,1.96,1.0,95,128,
113.0,137.0,0.7,0.7,0.49,1.0,95,129,
116.0,139.0,0.7,0.7,0.49,1.0,95,130,
121.92857142857143,134.11904761904762,6.3,7.0,44.1,0.9,95,131,
118.5,140.0,1.4,0.7,0.98,2.0,95,132,
120.14285714285714,144.71428571428572,4.199999999999998,2.8,11.759999999999998,1.4999999999999998,95,139,
120.0,118.0,0.7,0.7,0.49,1.0,95,140,
123.5,140.5,4.199999999999998,1.4,5.879999999999999,3.0,96,123,
122.0,124.0,0.7,0.7,0.49,1.0,96,124,
123.25,125.75,2.1,1.4,2.9399999999999995,1.4999999999999998,96,125,
132.23376623376623,120.93506493506493,14.0,7.699999999999998,107.79999999999998,1.8181818181818183,96,126,
129.35,128.55,6.3,4.199999999999998,26.459999999999994,1.5000000000000002,96,127,
127.0,119.25,2.1,1.4,2.9399999999999995,1.4999999999999998,96,128,
136.5,132.6076923076923,17.5,13.3,232.75,1.3157894736842106,96,130,
132.0,123.0,0.7,0.7,0.49,1.0,96,131,
141.0,124.0,0.7,2.1,1.4699999999999998,0.33333333333333337,96,140,
145.0,128.0,0.7,0.7,0.49,1.0,96,141,
149.35294117647058,120.64705882352942,5.6,3.5,19.6,1.6,97,120,
147.875,130.125,2.1,2.1,4.409999999999998,1.0,97,121,
152.33333333333334,128.55555555555554,3.5,2.1,7.349999999999999,1.666666666666667,97,122,
159.0,125.8695652173913,4.9,4.9,24.009999999999994,1.0,97,123,
,,,,,,97,141,
,,,,,,97,142,
,,,,,,98,119,
,,,,,,98,120,
,,,,,,98,122,
,,,,,,98,142,
,,,,,,98,143,
,,,,,,99,115,
,,,,,,99,116,
,,,,,,99,117,
,,,,,,99,118,
,,,,,,99,119,
,,,,,,99,143,
,,,,,,100,115,
,,,,,,100,143,
,,,,,,100,144,
,,,,,,100,145,
,,,,,,101,115,
,,,,,,101,145,
,,,,,,101,146,
,,,,,,102,115,
,,,,,,102,146,
,,,,,,103,114,
,,,,,,103,115,
,,,,,,103,146,
,,,,,,103,147,
,,,,,,104,113,
,,,,,,104,114,
,,,,,,104,147,
,,,,,,104,148,
,,,,,,105,113,
,,,,,,105,148,
,,,,,,105,149,
,,,,,,106,102,
,,,,,,106,103,
,,,,,,106,104,
,,,,,,106,113,
,,,,,,106,149,
,,,,,,107,100,
,,,,,,107,101,
,,,,,,107,102,
,,,,,,107,104,
,,,,,,107,105,
,,,,,,107,111,
,,,,,,107,112,
,,,,,,107,113,
,,,,,,107,149,
,,,,,,108,99,
,,,,,,108,100,
,,,,,,108,105,
,,,,,,108,106,
,,,,,,108,107,
,,,,,,108,111,
,,,,,,108,149,
,,,,,,108,150,
,,,,,,109,98,
,,,,,,109,99,
,,,,,,109,107,
,,,,,,109,108,
,,,,,,109,111,
,,,,,,109,150,
,,,,,,110,97,
,,,,,,110,98,
,,,,,,110,108,
,,,,,,110,109,
,,,,,,110,110,
,,,,,,110,111,
,,,,,,110,150,
,,,,,,111,96,
,,,,,,111,97,
,,,,,,111,109,
,,,,,,111,110,
,,,,,,111,150,
,,,,,,112,95,
,,,,,,112,96,
,,,,,,112,150,
,,,,,,113,95,
,,,,,,113,149,
,,,,,,113,150,
,,,,,,114,95,
,,,,,,114,150,
,,,,,,114,151,
,,,,,,115,95,
,,,,,,115,96,
,,,,,,115,151,
,,,,,,116,96,
,,,,,,116,97,
,,,,,,116,150,
,,,,,,116,151,
,,,,,,117,97,
,,,,,,117,98,
,,,,,,117,99,
,,,,,,117,100,
,,,,,,117,150,
,,,,,,117,151,
,,,,,,118,100,
,,,,,,118,101,
,,,,,,118,102,
,,,,,,118,151,
,,,,,,119,102,
,,,,,,119,103,
,,,,,,119,104,
,,,,,,119,105,
,,,,,,119,151,
,,,,,,120,105,
,,,,,,120,106,
,,,,,,120,107,
,,,,,,120,150,
,,,,,,120,151,
,,,,,,121,107,
,,,,,,121,108,
,,,,,,121,149,
,,,,,,121,150,
,,,,,,122,108,
,,,,,,122,109,
,,,,,,122,150,
,,,,,,122,151,
,,,,,,123,109,
,,,,,,123,151,
,,,,,,124,109,
,,,,,,124,110,
,,,,,,124,151,
,,,,,,125,110,
,,,,,,125,111,
,,,,,,125,151,
,,,,,,126,111,
,,,,,,126,112,
,,,,,,126,147,
,,,,,,126,150,
,,,,,,126,151,
,,,,,,127,112,
,,,,,,127,146,
,,,,,,127,147,
,,,,,,127,148,
,,,,,,127,149,
,,,,,,127,150,
,,,,,,128,112,
,,,,,,128,113,
,,,,,,128,145,
,,,,,,128,146,
,,,,,,129,113,
,,,,,,129,144,
,,,,,,129,145,
,,,,,,130,113,
,,,,,,130,142,
,,,,,,130,143,
,,,,,,130,144,
,,,,,,131,113,
,,,,,,131,114,
,,,,,,131,142,
,,,,,,132,114,
,,,,,,132,115,
,,,,,,132,142,
,,,,,,133,115,
,,,,,,133,141,
,,,,,,133,142,
,,,,,,134,115,
,,,,,,134,116,
,,,,,,134,140,
,,,,,,134,141,
,,,,,,135,116,
,,,,,,135,139,
,,,,,,135,140,
,,,,,,136,116,
,,,,,,136,138,
,,,,,,136,139,
,,,,,,137,116,
,,,,,,137,117,
,,,,,,137,137,
,,,,,,137,138,
,,,,,,138,117,
,,,,,,138,118,
,,,,,,138,137,
,,,,,,139,118,
,,,,,,139,136,
,,,,,,139,137,
,,,,,,140,118,
,,,,,,140,136,
,,,,,,141,118,
,,,,,,141,136,
,,,,,,142,118,
,,,,,,142,135,
,,,,,,142,136,
,,,,,,143,118,
,,,,,,143,135,
,,,,,,144,118,
,,,,,,144,134,
,,,,,,144,135,
,,,,,,145,118,
,,,,,,145,133,
,,,,,,145,134,
,,,,,,146,118,
,,,,,,146,133,
,,,,,,147,117,
,,,,,,147,118,
,,,,,,147,133,
,,,,,,148,117,
,,,,,,148,133,
,,,,,,149,117,
,,,,,,149,118,
,,,,,,149,132,
,,,,,,149,133,
,,,,,,150,117,
,,,,,,150,132,
,,,,,,151,117,
,,,,,,151,118,
,,,,,,151,132,
,,,,,,152,118,
,,,,,,152,131,
,,,,,,152,132,
,,,,,,153,118,
,,,,,,153,119,
,,,,,,153,131,
,,,,,,154,119,
,,,,,,154,120,
,,,,,,154,130,
,,,,,,154,131,
,,,,,,155,120,
,,,,,,155,121,
,,,,,,155,122,
,,,,,,155,130,
,,,,,,156,122,
,,,,,,156,130,
,,,,,,157,121,
,,,,,,157,122,
,,,,,,157,130,
,,,,,,158,121,
,,,,,,158,130,
,,,,,,159,121,
,,,,,,159,130,
,,,,,,160,121,
,,,,,,160,122,
,,,,,,160,130,
,,,,,,161,122,
,,,,,,161,123,
,,,,,,161,124,
,,,,,,161,129,
,,,,,,161,130,
,,,,,,162,124,
,,,,,,162,125,
,,,,,,162,128,
,,,,,,162,129,
,,,,,,163,125,
,,,,,,163,126,
,,,,,,163,127,
,,,,,,163,128,
