xfa,yfa,xmem,ymem,group
115.2,132.4,111,129,ml
117.125,124.75,111,130,
117.0,132.0,111,131,
118.0,128.0,111,132,
119.91666666666669,131.91666666666666,111,133,
120.66666666666669,121.0,111,134,
120.0,138.0,111,135,
121.0,125.5,111,136,
122.66666666666669,136.33333333333334,112,125,
122.33333333333331,142.66666666666666,112,126,
123.33333333333331,129.33333333333334,112,127,
123.33333333333331,132.66666666666666,112,128,
125.0,116.5,112,129,
126.57142857142857,139.14285714285714,112,130,
126.75,141.5,112,131,
127.7894736842105,145.5263157894737,112,132,
125.0,122.0,112,133,
126.0,128.0,112,134,
127.0,151.0,112,135,
128.5,114.0,112,136,
128.5,116.5,113,122,
128.0,122.0,113,123,
128.0,136.0,113,124,
129.0,133.0,113,125,
130.0,120.5,113,126,
135.75438596491227,138.87719298245614,113,127,
134.07142857142858,117.21428571428572,113,128,
131.66666666666666,129.66666666666666,113,129,
131.0,139.0,113,130,
131.33333333333334,147.33333333333334,113,131,
133.31578947368422,151.73684210526315,113,132,
132.0,120.0,113,133,
133.0,110.5,113,134,
133.0,122.0,113,135,
135.0,152.5,113,136,
137.76923076923077,136.69230769230768,113,137,
136.0,144.0,114,121,
136.0,150.0,114,122,
139.52941176470586,112.94117647058823,114,123,
138.375,120.75,114,124,
138.25,153.625,114,125,
139.25,125.0,114,126,
140.5,106.625,114,127,
139.5,148.5,114,128,
140.0,133.5,114,129,
146.24390243902442,139.73170731707316,114,130,
141.8,102.6,114,131,
145.78571428571428,122.57142857142857,114,134,
142.5,127.5,114,135,
142.75,109.0,114,136,
143.625,120.75,114,137,
148.25,129.375,114,138,
143.6,134.0,115,120,
142.66666666666666,146.66666666666666,115,121,
142.33333333333334,149.33333333333334,115,122,
145.0909090909091,114.27272727272728,115,123,
143.0,141.0,115,124,
144.0,105.0,115,125,
144.33333333333334,118.33333333333331,115,126,
146.0,107.5,115,127,
145.5,111.0,115,128,
147.0,103.25,115,129,
148.22222222222226,134.55555555555554,115,130,
149.89473684210526,118.42105263157896,115,134,
150.5,109.125,115,135,
148.66666666666666,125.33333333333331,115,136,
148.4,131.2,115,137,
150.0,106.0,115,138,
151.5,126.0,115,139,
152.85714285714286,134.42857142857142,115,140,
154.0,123.5,116,120,
156.0,129.33333333333334,116,121,
,,116,122,
,,116,123,
,,116,124,
,,116,135,
,,116,136,
,,116,137,
,,116,138,
,,116,139,
,,116,140,
,,117,119,
,,117,120,
,,117,121,
,,117,122,
,,117,123,
,,117,136,
,,117,137,
,,117,138,
,,117,139,
,,117,140,
,,117,141,
,,118,118,
,,118,119,
,,118,120,
,,118,121,
,,118,122,
,,118,138,
,,118,139,
,,118,140,
,,118,141,
,,118,142,
,,119,114,
,,119,115,
,,119,116,
,,119,117,
,,119,118,
,,119,119,
,,119,120,
,,119,121,
,,119,122,
,,119,138,
,,119,139,
,,119,140,
,,119,141,
,,119,142,
,,119,143,
,,119,144,
,,120,114,
,,120,115,
,,120,116,
,,120,117,
,,120,118,
,,120,119,
,,120,120,
,,120,121,
,,120,139,
,,120,140,
,,120,141,
,,120,142,
,,120,143,
,,120,144,
,,120,145,
,,121,114,
,,121,115,
,,121,116,
,,121,117,
,,121,118,
,,121,119,
,,121,120,
,,121,140,
,,121,141,
,,121,142,
,,121,143,
,,121,144,
,,121,145,
,,121,146,
,,122,114,
,,122,115,
,,122,116,
,,122,142,
,,122,143,
,,122,144,
,,122,145,
,,122,146,
,,122,147,
,,122,148,
,,123,114,
,,123,115,
,,123,116,
,,123,143,
,,123,144,
,,123,145,
,,123,146,
,,123,147,
,,123,148,
,,123,149,
,,123,150,
,,123,151,
,,124,113,
,,124,114,
,,124,115,
,,124,116,
,,124,144,
,,124,145,
,,124,146,
,,124,147,
,,124,148,
,,124,149,
,,124,150,
,,124,151,
,,125,112,
,,125,113,
,,125,114,
,,125,115,
,,125,116,
,,125,146,
,,125,147,
,,125,148,
,,125,149,
,,125,150,
,,125,151,
,,125,152,
,,125,153,
,,126,111,
,,126,112,
,,126,113,
,,126,114,
,,126,115,
,,126,116,
,,126,149,
,,126,150,
,,126,151,
,,126,152,
,,126,153,
,,126,154,
,,127,111,
,,127,112,
,,127,113,
,,127,114,
,,127,115,
,,127,149,
,,127,150,
,,127,151,
,,127,152,
,,127,153,
,,127,154,
,,128,110,
,,128,111,
,,128,112,
,,128,113,
,,128,114,
,,128,151,
,,128,152,
,,128,153,
,,128,154,
,,128,155,
,,129,109,
,,129,110,
,,129,111,
,,129,112,
,,129,113,
,,129,152,
,,129,153,
,,129,154,
,,129,155,
,,129,156,
,,130,109,
,,130,110,
,,130,111,
,,130,112,
,,130,113,
,,130,152,
,,130,153,
,,130,154,
,,130,155,
,,130,156,
,,131,108,
,,131,109,
,,131,110,
,,131,111,
,,131,112,
,,131,153,
,,131,154,
,,131,155,
,,131,156,
,,131,157,
,,131,158,
,,131,159,
,,132,107,
,,132,108,
,,132,109,
,,132,110,
,,132,111,
,,132,154,
,,132,155,
,,132,156,
,,132,157,
,,132,158,
,,132,159,
,,132,160,
,,133,107,
,,133,108,
,,133,109,
,,133,110,
,,133,111,
,,133,154,
,,133,155,
,,133,156,
,,133,157,
,,133,158,
,,133,159,
,,133,160,
,,134,107,
,,134,108,
,,134,109,
,,134,110,
,,134,157,
,,134,158,
,,134,159,
,,134,160,
,,135,106,
,,135,107,
,,135,108,
,,135,109,
,,135,158,
