xfa,yfa,xmem,ymem,group
108.28571428571428,128.71428571428572,104,131,ml
107.0,132.5,104,132,
109.0,121.75,104,133,
109.0909090909091,137.8181818181818,104,134,
109.5,116.5,104,135,
111.0,119.5,105,126,
112.6,111.8,105,127,
112.5,116.0,105,128,
113.5,143.33333333333334,105,129,
113.0,127.0,105,130,
114.66666666666669,133.33333333333334,105,131,
116.75,138.1875,105,132,
114.0,108.0,105,133,
114.0,122.0,105,134,
114.0,136.0,105,135,
116.5,104.5,105,136,
116.0,126.0,105,137,
116.5,130.5,106,115,
116.0,142.0,106,116,
117.0,116.0,106,117,
118.0,141.0,106,118,
119.5,102.0,106,119,
119.5,131.0,106,120,
120.0,118.0,106,121,
120.5,122.0,106,122,
120.0,134.0,106,123,
120.85714285714286,143.14285714285714,106,124,
121.0,126.0,106,125,
124.0,97.33333333333331,106,126,
122.0,100.0,106,127,
124.42857142857143,129.0,106,128,
122.5,136.0,106,129,
122.0,139.5,106,130,
123.66666666666669,125.66666666666669,106,131,
124.0,109.5,106,132,
124.0,118.0,106,133,
124.5,141.0,106,134,
126.0,102.66666666666669,106,135,
125.0,122.5,106,136,
126.77777777777777,134.11111111111111,106,137,
126.2,137.6,106,138,
125.5,144.0,106,139,
126.0,112.0,106,140,
128.28571428571428,109.71428571428572,107,114,
127.0,141.0,107,115,
128.0,123.0,107,116,
129.0,103.0,107,117,
130.0,120.5,107,118,
130.0,136.5,107,119,
132.2,97.4,107,120,
132.42857142857142,135.14285714285714,107,121,
133.2,106.8,107,122,
132.0,140.0,107,123,
133.0,102.0,107,124,
133.5,118.5,107,125,
133.0,144.0,107,126,
134.0,129.0,107,127,
136.28571428571428,141.85714285714286,107,128,
136.25,105.0,107,129,
136.0,108.0,107,130,
136.0,116.0,107,131,
136.0,134.0,107,132,
137.5,110.0,107,133,
138.0,107.5,107,134,
138.5,121.0,107,135,
138.5,127.0,107,136,
138.5,130.0,107,137,
138.0,132.0,107,138,
139.0,113.5,107,139,
140.5,117.66666666666669,107,140,
140.0,133.5,107,141,
142.0,138.16666666666666,107,142,
142.0,127.5,108,113,
143.0,124.0,108,114,
143.5,135.0,108,115,
,,108,116,
,,108,117,
,,108,118,
,,108,119,
,,108,120,
,,108,121,
,,108,122,
,,108,123,
,,108,124,
,,108,125,
,,108,126,
,,108,127,
,,108,128,
,,108,135,
,,108,136,
,,108,137,
,,108,138,
,,108,139,
,,108,140,
,,108,141,
,,108,142,
,,108,143,
,,108,144,
,,109,109,
,,109,110,
,,109,111,
,,109,112,
,,109,113,
,,109,114,
,,109,115,
,,109,116,
,,109,117,
,,109,121,
,,109,122,
,,109,123,
,,109,124,
,,109,125,
,,109,138,
,,109,139,
,,109,140,
,,109,141,
,,109,142,
,,109,143,
,,109,144,
,,109,145,
,,110,108,
,,110,109,
,,110,110,
,,110,111,
,,110,112,
,,110,113,
,,110,114,
,,110,115,
,,110,116,
,,110,140,
,,110,141,
,,110,142,
,,110,143,
,,110,144,
,,110,145,
,,110,146,
,,111,106,
,,111,107,
,,111,108,
,,111,109,
,,111,110,
,,111,111,
,,111,112,
,,111,113,
,,111,114,
,,111,115,
,,111,142,
,,111,143,
,,111,144,
,,111,145,
,,111,146,
,,111,147,
,,112,105,
,,112,106,
,,112,107,
,,112,108,
,,112,109,
,,112,110,
,,112,111,
,,112,112,
,,112,113,
,,112,114,
,,112,143,
,,112,144,
,,112,145,
,,112,146,
,,112,147,
,,113,102,
,,113,103,
,,113,104,
,,113,105,
,,113,106,
,,113,107,
,,113,108,
,,113,109,
,,113,110,
,,113,144,
,,113,145,
,,113,146,
,,113,147,
,,114,101,
,,114,102,
,,114,103,
,,114,104,
,,114,105,
,,114,106,
,,114,107,
,,114,108,
,,114,145,
,,114,146,
,,114,147,
,,115,100,
,,115,101,
,,115,102,
,,115,103,
,,115,104,
,,115,105,
,,115,106,
,,115,107,
,,115,144,
,,115,145,
,,115,146,
,,115,147,
,,116,99,
,,116,100,
,,116,101,
,,116,102,
,,116,103,
,,116,104,
,,116,144,
,,116,145,
,,116,146,
,,116,147,
,,116,148,
,,117,98,
,,117,99,
,,117,100,
,,117,101,
,,117,102,
,,117,103,
,,117,144,
,,117,145,
,,117,146,
,,117,147,
,,117,148,
,,118,97,
,,118,98,
,,118,99,
,,118,100,
,,118,101,
,,118,102,
,,118,145,
,,118,146,
,,118,147,
,,118,148,
,,119,96,
,,119,97,
,,119,98,
,,119,99,
,,119,100,
,,119,101,
,,119,145,
,,119,146,
,,119,147,
,,119,148,
,,120,95,
,,120,96,
,,120,97,
,,120,98,
,,120,99,
,,120,100,
,,120,145,
,,120,146,
,,120,147,
,,120,148,
,,121,95,
,,121,96,
,,121,97,
,,121,98,
,,121,99,
,,121,145,
,,121,146,
,,121,147,
,,122,95,
,,122,96,
,,122,97,
,,122,98,
,,122,145,
,,122,146,
,,122,147,
,,123,93,
,,123,94,
,,123,95,
,,123,96,
,,123,97,
,,123,145,
,,123,146,
,,123,147,
,,124,93,
,,124,94,
,,124,95,
,,124,96,
,,124,97,
,,124,145,
,,124,146,
,,124,147,
,,125,92,
,,125,93,
,,125,94,
,,125,95,
,,125,96,
,,125,97,
,,125,144,
,,125,145,
,,125,146,
,,125,147,
,,126,92,
,,126,93,
,,126,94,
,,126,95,
,,126,144,
,,126,145,
,,126,146,
,,126,147,
,,127,92,
,,127,93,
,,127,94,
,,127,95,
,,127,144,
,,127,145,
,,127,146,
,,127,147,
,,128,92,
,,128,93,
,,128,94,
,,128,144,
,,128,145,
,,128,146,
,,129,92,
,,129,93,
,,129,94,
,,129,143,
,,129,144,
,,129,145,
,,129,146,
,,130,92,
,,130,93,
,,130,94,
,,130,143,
,,130,144,
,,130,145,
,,130,146,
,,131,92,
,,131,93,
,,131,94,
,,131,95,
,,131,143,
,,131,144,
,,131,145,
,,131,146,
,,132,92,
,,132,93,
,,132,94,
,,132,95,
,,132,96,
,,132,143,
,,132,144,
,,132,145,
,,132,146,
,,133,92,
,,133,93,
,,133,94,
,,133,95,
,,133,96,
,,133,97,
,,133,144,
,,133,145,
,,133,146,
,,134,93,
,,134,94,
,,134,95,
,,134,96,
,,134,97,
,,134,98,
,,134,143,
,,134,144,
,,134,145,
,,134,146,
,,135,94,
,,135,95,
,,135,96,
,,135,97,
,,135,98,
,,135,99,
,,135,100,
,,135,143,
,,135,144,
,,135,145,
,,135,146,
,,136,95,
,,136,96,
,,136,97,
,,136,98,
,,136,99,
,,136,100,
,,136,101,
,,136,143,
,,136,144,
,,136,145,
,,136,146,
,,137,96,
,,137,97,
,,137,98,
,,137,99,
,,137,100,
,,137,101,
,,137,102,
,,137,103,
,,137,104,
,,137,105,
,,137,143,
,,137,144,
,,137,145,
,,138,98,
,,138,99,
,,138,100,
,,138,101,
,,138,102,
,,138,103,
,,138,104,
,,138,105,
,,138,106,
,,138,108,
,,138,109,
,,138,110,
,,138,142,
,,138,143,
,,138,144,
,,138,145,
,,139,99,
,,139,100,
,,139,101,
,,139,102,
,,139,103,
,,139,104,
,,139,105,
,,139,106,
,,139,107,
,,139,108,
,,139,109,
,,139,110,
,,139,111,
,,139,112,
,,139,113,
,,139,142,
,,139,143,
,,139,144,
,,139,145,
,,140,103,
,,140,104,
,,140,105,
,,140,106,
,,140,107,
,,140,108,
,,140,109,
,,140,110,
,,140,111,
,,140,112,
,,140,113,
,,140,114,
,,140,115,
,,140,141,
,,140,142,
,,140,143,
,,140,144,
,,140,145,
,,141,104,
,,141,105,
,,141,106,
,,141,107,
,,141,108,
,,141,109,
,,141,110,
,,141,111,
,,141,112,
,,141,113,
,,141,114,
,,141,115,
,,141,116,
,,141,117,
,,141,140,
,,141,141,
,,141,142,
,,141,143,
,,141,144,
,,142,111,
,,142,112,
,,142,113,
,,142,114,
,,142,115,
,,142,116,
,,142,117,
,,142,118,
,,142,130,
,,142,131,
,,142,132,
,,142,133,
,,142,140,
,,142,141,
,,142,142,
,,142,143,
,,142,144,
,,143,113,
,,143,114,
,,143,115,
,,143,116,
,,143,117,
,,143,118,
,,143,119,
,,143,120,
,,143,121,
,,143,122,
,,143,123,
,,143,124,
,,143,125,
,,143,126,
,,143,127,
,,143,128,
,,143,129,
,,143,130,
,,143,131,
,,143,132,
,,143,133,
,,143,134,
,,143,139,
,,143,140,
,,143,141,
,,143,142,
,,143,143,
,,144,115,
,,144,116,
,,144,117,
,,144,118,
,,144,119,
,,144,120,
,,144,121,
,,144,122,
,,144,123,
,,144,124,
,,144,125,
,,144,126,
,,144,127,
,,144,128,
,,144,129,
,,144,130,
,,144,131,
,,144,132,
,,144,133,
,,144,134,
,,144,135,
,,144,136,
,,144,137,
,,144,138,
,,144,139,
,,144,140,
,,144,141,
,,144,142,
,,145,116,
,,145,117,
,,145,118,
,,145,119,
,,145,120,
,,145,121,
,,145,122,
,,145,123,
,,145,124,
,,145,125,
,,145,126,
,,145,127,
,,145,128,
,,145,129,
,,145,130,
,,145,131,
,,145,132,
,,145,133,
,,145,134,
,,145,135,
,,145,136,
,,145,137,
,,145,138,
,,145,139,
,,145,140,
,,145,141,
,,145,142,
,,146,122,
,,146,123,
,,146,124,
,,146,125,
,,146,126,
,,146,132,
,,146,133,
,,146,134,
,,146,135,
,,146,136,
,,146,137,
,,146,138,
,,146,139,
,,146,140,
,,146,141,
,,147,133,
,,147,134,
,,147,135,
,,147,136,
,,147,137,
