xfa,yfa,xmem,ymem,group
83.0,117.5,80,115,ml
85.63636363636364,124.9090909090909,80,116,
90.57142857142857,110.57142857142857,80,117,
87.66666666666669,117.0,80,118,
88.33333333333331,131.66666666666666,80,119,
89.0,120.5,80,120,
90.0,123.5,80,121,
90.5,126.0,80,122,
91.0,114.0,80,123,
91.0,117.0,80,124,
91.0,119.5,80,125,
91.5,134.5,80,126,
92.5,122.5,81,114,
92.77777777777777,129.77777777777777,81,115,
93.0,115.0,81,116,
94.4,116.4,81,117,
93.5,119.0,81,118,
93.0,125.5,81,119,
93.0,137.5,81,120,
95.2,135.3,81,121,
104.4,128.74,81,122,
95.6,124.8,81,123,
95.85714285714286,140.0,81,124,
96.0,128.0,81,125,
96.4,130.8,81,126,
98.1,115.0,81,127,
98.33333333333331,119.66666666666669,82,112,
98.0,127.0,82,113,
98.33333333333331,135.66666666666666,82,114,
102.09523809523809,142.42857142857142,82,115,
98.0,144.0,82,116,
99.66666666666669,130.83333333333334,82,117,
100.5,110.0,82,118,
101.0,116.0,82,119,
103.75,119.5625,82,120,
100.5,138.0,82,121,
101.8,145.2,82,122,
101.5,122.5,82,123,
102.5,113.0,82,124,
102.0,140.5,82,125,
104.5,116.0,82,126,
106.0909090909091,132.9090909090909,82,127,
104.66666666666669,139.0,82,128,
105.5,110.0,82,129,
106.66666666666669,114.33333333333331,82,130,
107.0,124.0,83,110,
108.5,149.83333333333334,83,111,
107.83333333333331,137.0,83,112,
108.0,140.0,83,113,
107.0,145.5,83,114,
108.0,142.0,83,115,
111.0,147.2,83,116,
110.0,119.5,83,117,
110.33333333333331,125.66666666666669,83,121,
110.0,144.5,83,122,
111.0,138.0,83,123,
113.27272727272728,141.54545454545453,83,124,
114.0,122.66666666666669,83,125,
114.2,128.4,83,126,
113.0,132.0,83,127,
113.0,138.0,83,128,
113.0,148.0,83,129,
113.33333333333331,151.66666666666666,83,130,
113.5,154.5,84,108,
114.0,136.0,84,109,
116.0,132.8,84,110,
115.0,149.0,84,111,
117.08333333333331,142.08333333333334,84,112,
116.0,146.0,84,113,
117.5,127.0,84,114,
117.33333333333331,137.66666666666666,84,115,
117.0,148.5,84,116,
117.5,151.0,84,125,
117.0,158.0,84,126,
119.33333333333331,145.66666666666666,84,127,
121.3,142.2,84,128,
122.2,150.5,84,129,
122.875,146.375,84,130,
127.75,142.8125,84,131,
126.33333333333331,147.66666666666666,84,132,
127.33333333333331,151.66666666666666,84,133,
129.75,146.0,85,108,
130.8,150.0,85,109,
,,85,110,
,,85,111,
,,85,112,
,,85,113,
,,85,114,
,,85,128,
,,85,129,
,,85,130,
,,85,131,
,,85,132,
,,85,133,
,,86,107,
,,86,108,
,,86,109,
,,86,110,
,,86,111,
,,86,112,
,,86,128,
,,86,129,
,,86,130,
,,86,131,
,,86,132,
,,86,133,
,,86,134,
,,87,106,
,,87,107,
,,87,108,
,,87,109,
,,87,110,
,,87,131,
,,87,132,
,,87,133,
,,87,134,
,,87,135,
,,88,106,
,,88,107,
,,88,108,
,,88,109,
,,88,110,
,,88,131,
,,88,132,
,,88,133,
,,88,134,
,,88,135,
,,88,136,
,,89,106,
,,89,107,
,,89,108,
,,89,109,
,,89,132,
,,89,133,
,,89,134,
,,89,135,
,,89,136,
,,89,137,
,,89,138,
,,90,106,
,,90,107,
,,90,108,
,,90,133,
,,90,134,
,,90,135,
,,90,136,
,,90,137,
,,90,138,
,,90,139,
,,91,106,
,,91,107,
,,91,108,
,,91,109,
,,91,134,
,,91,135,
,,91,136,
,,91,137,
,,91,138,
,,91,139,
,,91,140,
,,91,141,
,,91,142,
,,91,143,
,,92,106,
,,92,107,
,,92,108,
,,92,109,
,,92,136,
,,92,137,
,,92,138,
,,92,139,
,,92,140,
,,92,141,
,,92,142,
,,92,143,
,,92,144,
,,93,106,
,,93,107,
,,93,108,
,,93,109,
,,93,110,
,,93,137,
,,93,138,
,,93,139,
,,93,140,
,,93,141,
,,93,142,
,,93,143,
,,93,144,
,,94,107,
,,94,108,
,,94,109,
,,94,110,
,,94,111,
,,94,141,
,,94,142,
,,94,143,
,,94,144,
,,94,145,
,,95,107,
,,95,108,
,,95,109,
,,95,110,
,,95,111,
,,95,112,
,,95,113,
,,95,142,
,,95,143,
,,95,144,
,,95,145,
,,95,146,
,,96,108,
,,96,109,
,,96,110,
,,96,111,
,,96,112,
,,96,113,
,,96,142,
,,96,143,
,,96,144,
,,96,145,
,,96,146,
,,97,107,
,,97,108,
,,97,109,
,,97,110,
,,97,111,
,,97,112,
,,97,113,
,,97,143,
,,97,144,
,,97,145,
,,97,146,
,,97,147,
,,98,106,
,,98,107,
,,98,108,
,,98,109,
,,98,110,
,,98,111,
,,98,112,
,,98,144,
,,98,145,
,,98,146,
,,98,147,
,,99,105,
,,99,106,
,,99,107,
,,99,108,
,,99,109,
,,99,110,
,,99,144,
,,99,145,
,,99,146,
,,99,147,
,,99,148,
,,100,104,
,,100,105,
,,100,106,
,,100,107,
,,100,108,
,,100,109,
,,100,145,
,,100,146,
,,100,147,
,,100,148,
,,100,149,
,,101,104,
,,101,105,
,,101,106,
,,101,107,
,,101,108,
,,101,145,
,,101,146,
,,101,147,
,,101,148,
,,101,149,
,,102,104,
,,102,105,
,,102,106,
,,102,107,
,,102,146,
,,102,147,
,,102,148,
,,102,149,
,,102,150,
,,103,104,
,,103,105,
,,103,106,
,,103,107,
,,103,147,
,,103,148,
,,103,149,
,,103,150,
,,103,151,
,,104,104,
,,104,105,
,,104,106,
,,104,107,
