xfa,yfa,width_fa,height_fa,area_fa,aspect_ratio_fa,xmem,ymem,group
110.0,134.04761904761904,7.699999999999998,3.5,26.95,2.2,104,132,actual
108.42857142857143,111.57142857142857,2.8,2.8,7.839999999999999,1.0,104,133,
108.33333333333331,129.33333333333334,1.4,1.4,1.96,1.0,104,134,
109.5,118.5,1.4,1.4,1.96,1.0,104,135,
111.16666666666669,109.33333333333331,2.8,1.4,3.92,2.0,104,136,
111.875,121.625,2.8,4.199999999999998,11.759999999999998,0.6666666666666667,104,137,
114.0,106.0,2.1,0.7,1.4699999999999998,3.0,104,138,
115.2,137.8,2.8,1.4,3.92,2.0,104,139,
116.75,128.0,2.1,2.1,4.409999999999998,1.0,104,140,
116.5,143.0,1.4,2.1,2.9399999999999995,0.6666666666666667,104,141,
120.0,149.6,2.1,2.8,5.879999999999999,0.7499999999999999,105,129,
122.25,142.0,2.1,2.1,4.409999999999998,1.0,105,130,
122.33333333333331,109.66666666666669,1.4,1.4,1.96,1.0,105,131,
124.5,145.5,1.4,1.4,1.96,1.0,105,132,
128.33333333333334,131.0,1.4,2.1,2.9399999999999995,0.6666666666666667,105,137,
130.5,142.75,2.8,1.4,3.92,2.0,105,141,
131.33333333333334,104.33333333333331,1.4,1.4,1.96,1.0,105,142,
132.0,150.33333333333334,2.1,1.4,2.9399999999999995,1.4999999999999998,106,109,
133.33333333333334,128.0,1.4,2.1,2.9399999999999995,0.6666666666666667,106,110,
136.5,114.25,2.8,1.4,3.92,2.0,106,111,
136.75,135.5,1.4,2.8,3.92,0.5,106,112,
139.0,121.0,0.7,2.1,1.4699999999999998,0.33333333333333337,106,113,
140.5,114.5,1.4,2.8,3.92,0.5,106,114,
140.5,146.0,1.4,2.1,2.9399999999999995,0.6666666666666667,106,115,
,,,,,,106,126,
,,,,,,106,127,
,,,,,,106,128,
,,,,,,106,129,
,,,,,,106,142,
,,,,,,107,108,
,,,,,,107,109,
,,,,,,107,115,
,,,,,,107,116,
,,,,,,107,117,
,,,,,,107,118,
,,,,,,107,119,
,,,,,,107,120,
,,,,,,107,121,
,,,,,,107,122,
,,,,,,107,123,
,,,,,,107,124,
,,,,,,107,125,
,,,,,,107,126,
,,,,,,107,142,
,,,,,,108,108,
,,,,,,108,142,
,,,,,,108,143,
,,,,,,108,144,
,,,,,,109,108,
,,,,,,109,144,
,,,,,,109,145,
,,,,,,110,106,
,,,,,,110,107,
,,,,,,110,108,
,,,,,,110,145,
,,,,,,111,106,
,,,,,,111,145,
,,,,,,111,146,
,,,,,,112,105,
,,,,,,112,106,
,,,,,,112,146,
,,,,,,113,105,
,,,,,,113,146,
,,,,,,113,147,
,,,,,,114,104,
,,,,,,114,105,
,,,,,,114,147,
,,,,,,114,148,
,,,,,,115,104,
,,,,,,115,148,
,,,,,,115,149,
,,,,,,115,150,
,,,,,,116,104,
,,,,,,116,150,
,,,,,,116,151,
,,,,,,117,104,
,,,,,,117,105,
,,,,,,117,151,
,,,,,,117,152,
,,,,,,118,105,
,,,,,,118,152,
,,,,,,119,105,
,,,,,,119,152,
,,,,,,120,105,
,,,,,,120,106,
,,,,,,120,152,
,,,,,,121,106,
,,,,,,121,152,
,,,,,,122,106,
,,,,,,122,151,
,,,,,,122,152,
,,,,,,123,106,
,,,,,,123,148,
,,,,,,123,149,
,,,,,,123,150,
,,,,,,123,151,
,,,,,,124,106,
,,,,,,124,148,
,,,,,,125,106,
,,,,,,125,148,
,,,,,,126,105,
,,,,,,126,106,
,,,,,,126,148,
,,,,,,127,104,
,,,,,,127,105,
,,,,,,127,147,
,,,,,,127,148,
,,,,,,128,104,
,,,,,,128,147,
,,,,,,129,104,
,,,,,,129,147,
,,,,,,130,103,
,,,,,,130,104,
,,,,,,130,147,
,,,,,,130,148,
,,,,,,130,149,
,,,,,,130,150,
,,,,,,130,151,
,,,,,,130,152,
,,,,,,131,102,
,,,,,,131,103,
,,,,,,131,152,
,,,,,,132,102,
,,,,,,132,152,
,,,,,,133,101,
,,,,,,133,102,
,,,,,,133,151,
,,,,,,133,152,
,,,,,,134,100,
,,,,,,134,101,
,,,,,,134,151,
,,,,,,135,100,
,,,,,,135,151,
,,,,,,136,100,
,,,,,,136,151,
,,,,,,137,100,
,,,,,,137,150,
,,,,,,137,151,
,,,,,,138,99,
,,,,,,138,100,
,,,,,,138,135,
,,,,,,138,136,
,,,,,,138,137,
,,,,,,138,138,
,,,,,,138,139,
,,,,,,138,140,
,,,,,,138,150,
,,,,,,139,98,
,,,,,,139,99,
,,,,,,139,126,
,,,,,,139,127,
,,,,,,139,128,
,,,,,,139,129,
,,,,,,139,130,
,,,,,,139,134,
,,,,,,139,135,
,,,,,,139,140,
,,,,,,139,141,
,,,,,,139,142,
,,,,,,139,149,
,,,,,,139,150,
,,,,,,140,98,
,,,,,,140,117,
,,,,,,140,122,
,,,,,,140,123,
,,,,,,140,124,
,,,,,,140,125,
,,,,,,140,126,
,,,,,,140,130,
,,,,,,140,131,
,,,,,,140,132,
,,,,,,140,133,
,,,,,,140,134,
,,,,,,140,142,
,,,,,,140,143,
,,,,,,140,148,
,,,,,,140,149,
,,,,,,141,98,
,,,,,,141,115,
,,,,,,141,116,
,,,,,,141,117,
,,,,,,141,118,
,,,,,,141,119,
,,,,,,141,120,
,,,,,,141,121,
,,,,,,141,122,
,,,,,,141,143,
,,,,,,141,144,
,,,,,,141,147,
,,,,,,141,148,
,,,,,,142,98,
,,,,,,142,114,
,,,,,,142,115,
,,,,,,142,144,
,,,,,,142,147,
,,,,,,143,98,
,,,,,,143,113,
,,,,,,143,114,
,,,,,,143,144,
,,,,,,143,145,
,,,,,,143,146,
,,,,,,143,147,
,,,,,,144,98,
,,,,,,144,99,
,,,,,,144,105,
,,,,,,144,106,
,,,,,,144,109,
,,,,,,144,110,
,,,,,,144,111,
,,,,,,144,112,
,,,,,,144,113,
,,,,,,145,99,
,,,,,,145,100,
,,,,,,145,101,
,,,,,,145,102,
,,,,,,145,103,
,,,,,,145,104,
,,,,,,145,105,
,,,,,,145,106,
,,,,,,145,107,
,,,,,,145,108,
,,,,,,145,109,
