xfa,yfa,width_fa,height_fa,area_fa,aspect_ratio_fa,xmem,ymem,group
108.0,125.25,2.1,1.4,2.9399999999999995,1.4999999999999998,95,144,actual
109.66666666666669,137.33333333333334,1.4,1.4,1.96,1.0,95,145,
111.66666666666669,124.66666666666669,1.4,1.4,1.96,1.0,95,146,
113.5,127.5,1.4,1.4,1.96,1.0,95,147,
115.0,131.0,2.1,0.7,1.4699999999999998,3.0,95,148,
118.85714285714286,128.42857142857142,2.1,2.8,5.879999999999999,0.7499999999999999,95,149,
119.5,137.5,1.4,1.4,1.96,1.0,96,143,
122.14285714285714,124.14285714285714,3.5,2.1,7.349999999999999,1.666666666666667,96,144,
122.83333333333331,133.16666666666666,2.8,2.1,5.879999999999999,1.3333333333333337,96,149,
122.0,140.75,2.1,1.4,2.9399999999999995,1.4999999999999998,97,142,
127.0,126.5,2.1,1.4,2.9399999999999995,1.4999999999999998,97,143,
130.33333333333334,148.66666666666666,1.4,1.4,1.96,1.0,97,149,
135.2,122.0,2.8,2.1,5.879999999999999,1.3333333333333337,98,141,
141.08333333333334,118.5,5.6,2.8,15.679999999999998,2.0,98,142,
142.0,128.75,2.1,1.4,2.9399999999999995,1.4999999999999998,98,149,
146.0,121.66666666666669,2.1,1.4,2.9399999999999995,1.4999999999999998,99,140,
149.5,126.6,4.199999999999998,1.4,5.879999999999999,3.0,99,141,
151.86666666666667,118.33333333333331,5.6,3.5,19.6,1.6,99,149,
151.25,141.0,4.9,3.5,17.15,1.4,100,139,
158.41666666666666,132.58333333333334,8.399999999999999,4.199999999999998,35.27999999999999,2.0,100,140,
153.75,136.25,1.4,2.1,2.9399999999999995,0.6666666666666667,100,149,
161.54545454545453,123.45454545454544,3.5,3.5,12.25,1.0,100,150,
160.66666666666666,127.66666666666669,1.4,1.4,1.96,1.0,101,136,
,,,,,,101,137,
,,,,,,101,138,
,,,,,,101,139,
,,,,,,101,150,
,,,,,,102,132,
,,,,,,102,133,
,,,,,,102,134,
,,,,,,102,135,
,,,,,,102,136,
,,,,,,102,149,
,,,,,,102,150,
,,,,,,103,128,
,,,,,,103,129,
,,,,,,103,130,
,,,,,,103,131,
,,,,,,103,132,
,,,,,,103,149,
,,,,,,104,123,
,,,,,,104,124,
,,,,,,104,125,
,,,,,,104,126,
,,,,,,104,127,
,,,,,,104,128,
,,,,,,104,149,
,,,,,,105,122,
,,,,,,105,123,
,,,,,,105,149,
,,,,,,106,120,
,,,,,,106,121,
,,,,,,106,122,
,,,,,,106,149,
,,,,,,107,117,
,,,,,,107,118,
,,,,,,107,119,
,,,,,,107,120,
,,,,,,107,149,
,,,,,,108,115,
,,,,,,108,116,
,,,,,,108,117,
,,,,,,108,149,
,,,,,,109,114,
,,,,,,109,115,
,,,,,,109,149,
,,,,,,109,150,
,,,,,,110,113,
,,,,,,110,114,
,,,,,,110,150,
,,,,,,111,113,
,,,,,,111,150,
,,,,,,112,113,
,,,,,,112,114,
,,,,,,112,150,
,,,,,,113,114,
,,,,,,113,115,
,,,,,,113,150,
,,,,,,114,115,
,,,,,,114,116,
,,,,,,114,150,
,,,,,,115,116,
,,,,,,115,117,
,,,,,,115,150,
,,,,,,116,117,
,,,,,,116,118,
,,,,,,116,150,
,,,,,,117,118,
,,,,,,117,119,
,,,,,,117,149,
,,,,,,117,150,
,,,,,,118,119,
,,,,,,118,149,
,,,,,,119,119,
,,,,,,119,149,
,,,,,,119,150,
,,,,,,120,119,
,,,,,,120,120,
,,,,,,120,150,
,,,,,,120,151,
,,,,,,121,120,
,,,,,,121,151,
,,,,,,121,152,
,,,,,,122,120,
,,,,,,122,152,
,,,,,,122,153,
,,,,,,122,154,
,,,,,,123,119,
,,,,,,123,120,
,,,,,,123,154,
,,,,,,124,119,
,,,,,,124,154,
,,,,,,125,119,
,,,,,,125,154,
,,,,,,126,118,
,,,,,,126,119,
,,,,,,126,154,
,,,,,,127,118,
,,,,,,127,154,
,,,,,,128,118,
,,,,,,128,153,
,,,,,,128,154,
,,,,,,129,118,
,,,,,,129,153,
,,,,,,130,118,
,,,,,,130,153,
,,,,,,131,117,
,,,,,,131,118,
,,,,,,131,153,
,,,,,,132,117,
,,,,,,132,152,
,,,,,,132,153,
,,,,,,133,116,
,,,,,,133,117,
,,,,,,133,151,
,,,,,,133,152,
,,,,,,134,116,
,,,,,,134,152,
,,,,,,135,116,
,,,,,,135,152,
,,,,,,136,116,
,,,,,,136,152,
,,,,,,137,116,
,,,,,,137,152,
,,,,,,138,116,
,,,,,,138,151,
,,,,,,138,152,
,,,,,,139,115,
,,,,,,139,116,
,,,,,,139,151,
,,,,,,140,115,
,,,,,,140,150,
,,,,,,140,151,
,,,,,,141,115,
,,,,,,141,116,
,,,,,,141,150,
,,,,,,142,116,
,,,,,,142,117,
,,,,,,142,150,
,,,,,,143,116,
,,,,,,143,117,
,,,,,,143,150,
,,,,,,144,115,
,,,,,,144,116,
,,,,,,144,149,
,,,,,,144,150,
,,,,,,145,115,
,,,,,,145,149,
,,,,,,146,115,
,,,,,,146,148,
,,,,,,146,149,
,,,,,,147,115,
,,,,,,147,146,
,,,,,,147,147,
,,,,,,147,148,
,,,,,,148,115,
,,,,,,148,147,
,,,,,,149,115,
,,,,,,149,147,
,,,,,,150,115,
,,,,,,150,146,
,,,,,,150,147,
,,,,,,151,115,
,,,,,,151,116,
,,,,,,151,145,
,,,,,,151,146,
,,,,,,152,115,
,,,,,,152,144,
,,,,,,152,145,
,,,,,,153,115,
,,,,,,153,143,
,,,,,,153,144,
,,,,,,154,115,
,,,,,,154,116,
,,,,,,154,142,
,,,,,,154,143,
,,,,,,155,116,
,,,,,,155,142,
,,,,,,156,116,
,,,,,,156,141,
,,,,,,156,142,
,,,,,,157,116,
,,,,,,157,140,
,,,,,,157,141,
,,,,,,158,116,
,,,,,,158,117,
,,,,,,158,140,
,,,,,,159,117,
,,,,,,159,118,
,,,,,,159,139,
,,,,,,159,140,
,,,,,,160,118,
,,,,,,160,119,
,,,,,,160,138,
,,,,,,160,139,
,,,,,,161,119,
,,,,,,161,120,
,,,,,,161,137,
,,,,,,161,138,
,,,,,,162,120,
,,,,,,162,121,
,,,,,,162,137,
,,,,,,163,121,
,,,,,,163,122,
,,,,,,163,135,
,,,,,,163,136,
,,,,,,163,137,
,,,,,,164,122,
,,,,,,164,135,
,,,,,,165,122,
,,,,,,165,123,
,,,,,,165,124,
,,,,,,165,125,
,,,,,,165,126,
,,,,,,165,132,
,,,,,,165,133,
,,,,,,165,134,
,,,,,,165,135,
,,,,,,166,126,
,,,,,,166,127,
,,,,,,166,128,
,,,,,,166,129,
,,,,,,166,130,
,,,,,,166,131,
,,,,,,166,132,
