xfa,yfa,width_fa,height_fa,area_fa,aspect_ratio_fa,xmem,ymem,group
85.45454545454545,138.8181818181818,4.199999999999998,2.1,8.819999999999997,2.0,81,135,actual
89.2,123.6,2.1,1.4,2.9399999999999995,1.4999999999999998,81,136,
95.5,123.5,1.4,1.4,1.96,1.0,81,137,
97.5,109.5,1.4,1.4,1.96,1.0,81,138,
98.5,123.5,1.4,1.4,1.96,1.0,81,139,
98.5,128.5,1.4,1.4,1.96,1.0,81,140,
102.0,124.0,2.1,2.1,4.409999999999998,1.0,82,134,
103.2,111.4,2.1,1.4,2.9399999999999995,1.4999999999999998,82,135,
103.66666666666669,131.66666666666666,1.4,1.4,1.96,1.0,82,140,
104.25,134.25,2.1,1.4,2.9399999999999995,1.4999999999999998,82,141,
108.8125,100.8125,4.199999999999998,3.5,14.699999999999998,1.1999999999999995,83,134,
106.8,107.6,2.1,1.4,2.9399999999999995,1.4999999999999998,83,141,
109.0,114.6,3.5,1.4,4.9,2.5,83,142,
108.4,122.4,2.8,1.4,3.92,2.0,83,143,
107.5,139.5,1.4,2.8,3.92,0.5,84,133,
108.66666666666669,132.66666666666666,1.4,1.4,1.96,1.0,84,134,
110.33333333333331,137.33333333333334,1.4,1.4,1.96,1.0,84,143,
111.25,145.5,2.1,1.4,2.9399999999999995,1.4999999999999998,85,133,
111.66666666666669,96.66666666666669,1.4,1.4,1.96,1.0,85,143,
115.25,112.125,2.8,2.1,5.879999999999999,1.3333333333333337,85,144,
115.2,123.4,2.1,1.4,2.9399999999999995,1.4999999999999998,86,122,
120.72413793103449,138.15517241379308,10.5,12.6,132.29999999999998,0.8333333333333334,86,123,
117.57142857142857,145.14285714285714,1.4,3.5,4.9,0.4,86,124,
118.5,119.5,1.4,1.4,1.96,1.0,86,125,
118.0,141.0,0.7,0.7,0.49,1.0,86,133,
121.33333333333331,104.66666666666669,1.4,1.4,1.96,1.0,86,144,
130.82,110.58,12.6,10.5,132.29999999999998,1.2,87,121,
126.5,129.0,1.4,2.1,2.9399999999999995,0.6666666666666667,87,122,
127.8,147.2,2.1,2.1,4.409999999999998,1.0,87,125,
131.58823529411765,141.58823529411762,5.6,4.199999999999998,23.52,1.3333333333333337,87,126,
132.42857142857142,129.85714285714286,4.199999999999998,1.4,5.879999999999999,3.0,87,132,
130.0,148.0,0.7,0.7,0.49,1.0,87,133,
133.38461538461542,149.38461538461542,4.199999999999998,3.5,14.699999999999998,1.1999999999999995,87,144,
137.33333333333334,121.33333333333331,1.4,1.4,1.96,1.0,88,121,
137.5,130.5,1.4,1.4,1.96,1.0,88,126,
140.13333333333333,146.6,3.5,6.3,22.05,0.5555555555555556,88,127,
141.5,120.5,1.4,1.4,1.96,1.0,88,128,
144.83333333333334,147.0,2.1,2.1,4.409999999999998,1.0,88,132,
,,,,,,88,144,
,,,,,,89,119,
,,,,,,89,120,
,,,,,,89,121,
,,,,,,89,128,
,,,,,,89,129,
,,,,,,89,130,
,,,,,,89,131,
,,,,,,89,132,
,,,,,,89,144,
,,,,,,89,145,
,,,,,,90,114,
,,,,,,90,115,
,,,,,,90,116,
,,,,,,90,117,
,,,,,,90,118,
,,,,,,90,119,
,,,,,,90,145,
,,,,,,91,113,
,,,,,,91,114,
,,,,,,91,117,
,,,,,,91,144,
,,,,,,91,145,
,,,,,,92,111,
,,,,,,92,112,
,,,,,,92,113,
,,,,,,92,143,
,,,,,,92,144,
,,,,,,93,110,
,,,,,,93,111,
,,,,,,93,144,
,,,,,,94,110,
,,,,,,94,144,
,,,,,,95,100,
,,,,,,95,101,
,,,,,,95,102,
,,,,,,95,103,
,,,,,,95,110,
,,,,,,95,144,
,,,,,,96,99,
,,,,,,96,100,
,,,,,,96,103,
,,,,,,96,104,
,,,,,,96,108,
,,,,,,96,109,
,,,,,,96,110,
,,,,,,96,144,
,,,,,,97,98,
,,,,,,97,99,
,,,,,,97,104,
,,,,,,97,105,
,,,,,,97,106,
,,,,,,97,107,
,,,,,,97,108,
,,,,,,97,144,
,,,,,,98,97,
,,,,,,98,98,
,,,,,,98,144,
,,,,,,99,96,
,,,,,,99,97,
,,,,,,99,144,
,,,,,,100,95,
,,,,,,100,96,
,,,,,,100,143,
,,,,,,100,144,
,,,,,,101,95,
,,,,,,101,144,
,,,,,,101,145,
,,,,,,101,146,
,,,,,,102,94,
,,,,,,102,95,
,,,,,,102,146,
,,,,,,102,147,
,,,,,,103,94,
,,,,,,103,147,
,,,,,,103,148,
,,,,,,104,94,
,,,,,,104,148,
,,,,,,105,94,
,,,,,,105,148,
,,,,,,106,94,
,,,,,,106,148,
,,,,,,107,94,
,,,,,,107,147,
,,,,,,107,148,
,,,,,,108,94,
,,,,,,108,148,
,,,,,,109,94,
,,,,,,109,95,
,,,,,,109,148,
,,,,,,110,95,
,,,,,,110,148,
,,,,,,111,95,
,,,,,,111,147,
,,,,,,111,148,
,,,,,,112,95,
,,,,,,112,147,
,,,,,,113,95,
,,,,,,113,147,
,,,,,,113,148,
,,,,,,114,95,
,,,,,,114,96,
,,,,,,114,148,
,,,,,,114,149,
,,,,,,115,96,
,,,,,,115,97,
,,,,,,115,149,
,,,,,,115,150,
,,,,,,115,151,
,,,,,,115,152,
,,,,,,115,153,
,,,,,,116,97,
,,,,,,116,153,
,,,,,,116,154,
,,,,,,117,97,
,,,,,,117,98,
,,,,,,117,154,
,,,,,,117,155,
,,,,,,118,98,
,,,,,,118,155,
,,,,,,118,156,
,,,,,,119,98,
,,,,,,119,99,
,,,,,,119,156,
,,,,,,120,98,
,,,,,,120,156,
,,,,,,121,98,
,,,,,,121,99,
,,,,,,121,156,
,,,,,,122,99,
,,,,,,122,156,
,,,,,,123,99,
,,,,,,123,100,
,,,,,,123,156,
,,,,,,124,100,
,,,,,,124,156,
,,,,,,125,100,
,,,,,,125,156,
,,,,,,126,100,
,,,,,,126,101,
,,,,,,126,156,
,,,,,,127,101,
,,,,,,127,102,
,,,,,,127,156,
,,,,,,128,102,
,,,,,,128,156,
,,,,,,129,102,
,,,,,,129,103,
,,,,,,129,156,
,,,,,,130,103,
,,,,,,130,156,
,,,,,,131,103,
,,,,,,131,104,
,,,,,,131,155,
,,,,,,131,156,
,,,,,,132,104,
,,,,,,132,109,
,,,,,,132,155,
,,,,,,133,104,
,,,,,,133,105,
,,,,,,133,106,
,,,,,,133,107,
,,,,,,133,108,
,,,,,,133,109,
,,,,,,133,155,
,,,,,,134,109,
,,,,,,134,110,
,,,,,,134,155,
,,,,,,135,110,
,,,,,,135,111,
,,,,,,135,154,
,,,,,,135,155,
,,,,,,136,111,
,,,,,,136,112,
,,,,,,136,113,
,,,,,,136,153,
,,,,,,136,154,
,,,,,,137,113,
,,,,,,137,152,
,,,,,,137,153,
,,,,,,138,113,
,,,,,,138,114,
,,,,,,138,152,
,,,,,,138,153,
,,,,,,139,114,
,,,,,,139,153,
,,,,,,140,114,
,,,,,,140,115,
,,,,,,140,153,
,,,,,,141,115,
,,,,,,141,116,
,,,,,,141,117,
,,,,,,141,152,
,,,,,,141,153,
,,,,,,142,117,
,,,,,,142,118,
,,,,,,142,151,
,,,,,,142,152,
,,,,,,143,118,
,,,,,,143,119,
,,,,,,143,150,
,,,,,,143,151,
,,,,,,144,119,
,,,,,,144,120,
,,,,,,144,150,
,,,,,,145,120,
,,,,,,145,150,
,,,,,,146,120,
,,,,,,146,149,
,,,,,,146,150,
,,,,,,147,120,
,,,,,,147,121,
,,,,,,147,148,
,,,,,,147,149,
,,,,,,148,121,
,,,,,,148,147,
,,,,,,148,148,
,,,,,,149,121,
,,,,,,149,122,
,,,,,,149,144,
,,,,,,149,145,
,,,,,,149,146,
,,,,,,149,147,
,,,,,,150,122,
,,,,,,150,123,
,,,,,,150,124,
,,,,,,150,125,
,,,,,,150,126,
,,,,,,150,144,
,,,,,,151,126,
,,,,,,151,127,
,,,,,,151,128,
,,,,,,151,129,
,,,,,,151,130,
,,,,,,151,143,
,,,,,,151,144,
,,,,,,152,130,
,,,,,,152,131,
,,,,,,152,132,
,,,,,,152,143,
,,,,,,153,132,
,,,,,,153,133,
,,,,,,153,134,
,,,,,,153,135,
,,,,,,153,136,
,,,,,,153,137,
,,,,,,153,141,
,,,,,,153,142,
,,,,,,153,143,
,,,,,,154,137,
,,,,,,154,138,
,,,,,,154,139,
,,,,,,154,140,
,,,,,,154,141,
