xfa,yfa,width_fa,height_fa,area_fa,aspect_ratio_fa,xmem,ymem,group
88.0,111.33333333333331,2.1,2.1,4.409999999999998,1.0,85,110,actual
93.9090909090909,115.54545454545456,4.9,1.4,6.859999999999999,3.5,85,111,
98.875,113.75,2.8,3.5,9.8,0.7999999999999999,85,112,
109.5,117.7,3.5,4.199999999999998,14.699999999999998,0.8333333333333335,86,109,
109.42857142857143,122.57142857142857,2.8,1.4,3.92,2.0,86,110,
111.5,114.5,1.4,1.4,1.96,1.0,86,112,
116.9090909090909,111.54545454545456,4.9,2.8,13.719999999999995,1.75,86,113,
119.77777777777777,116.77777777777777,3.5,2.8,9.8,1.25,87,109,
123.07692307692308,131.46153846153842,5.6,4.199999999999998,23.52,1.3333333333333337,87,113,
123.64285714285714,127.85714285714286,4.9,5.6,27.439999999999994,0.875,87,114,
128.3,113.1,4.199999999999998,2.1,8.819999999999997,2.0,88,109,
126.33333333333331,123.66666666666669,1.4,1.4,1.96,1.0,88,114,
128.5,136.5,1.4,1.4,1.96,1.0,89,109,
129.0,131.0,0.7,0.7,0.49,1.0,89,114,
131.55555555555554,128.88888888888889,2.8,2.1,5.879999999999999,1.3333333333333337,89,115,
130.5,133.5,1.4,1.4,1.96,1.0,89,116,
138.28,142.52,9.8,5.6,54.87999999999999,1.75,90,109,
135.77777777777777,117.88888888888887,2.8,2.8,7.839999999999999,1.0,90,116,
139.22222222222223,124.0,4.199999999999998,2.1,8.819999999999997,2.0,90,117,
139.4,118.8,1.4,2.1,2.9399999999999995,0.6666666666666667,91,109,
141.5,133.35714285714286,4.9,3.5,17.15,1.4,91,117,
140.0,152.33333333333334,2.1,1.4,2.9399999999999995,1.4999999999999998,92,109,
142.0,120.4,2.1,2.8,5.879999999999999,0.7499999999999999,92,110,
143.33333333333334,149.33333333333334,1.4,1.4,1.96,1.0,92,117,
145.0,126.83333333333331,2.1,2.1,4.409999999999998,1.0,93,110,
144.5,151.5,1.4,1.4,1.96,1.0,93,117,
147.5,132.5,1.4,1.4,1.96,1.0,94,110,
147.75,142.0,2.1,2.1,4.409999999999998,1.0,94,117,
148.2,157.8,2.1,2.1,4.409999999999998,1.0,94,118,
