xfa,yfa,width_fa,height_fa,area_fa,aspect_ratio_fa,xmem,ymem,group
83.25,147.25,1.4,2.1,2.9399999999999995,0.6666666666666667,65,148,actual
84.33333333333333,160.83333333333334,1.4,2.8,3.92,0.5,65,149,
95.0,114.28571428571428,2.8,2.8,7.839999999999999,1.0,65,150,
93.4,166.2,1.4,2.1,2.9399999999999995,0.6666666666666667,65,151,
94.44444444444444,132.77777777777777,1.4,4.199999999999998,5.879999999999999,0.33333333333333337,65,152,
98.75,113.66666666666669,2.1,4.199999999999998,8.819999999999997,0.5,65,153,
103.9,117.2,3.5,2.1,7.349999999999999,1.666666666666667,65,154,
104.2,110.4,2.1,1.4,2.9399999999999995,1.4999999999999998,66,147,
105.2,122.8,2.1,2.1,4.409999999999998,1.0,66,148,
109.76470588235294,115.05882352941177,6.3,3.5,22.05,1.8,66,154,
110.5,111.5,2.8,2.8,7.839999999999999,1.0,66,155,
111.5,149.5,1.4,1.4,1.96,1.0,67,147,
113.66666666666669,157.33333333333334,1.4,1.4,1.96,1.0,67,155,
119.66666666666669,180.66666666666663,1.4,1.4,1.96,1.0,67,156,
128.0,115.0,2.1,0.7,1.4699999999999998,3.0,67,157,
131.5,125.5,1.4,1.4,1.96,1.0,68,147,
131.5,155.5,1.4,1.4,1.96,1.0,68,157,
132.75,177.0,1.4,2.1,2.9399999999999995,0.6666666666666667,68,158,
152.66666666666666,175.33333333333337,1.4,1.4,1.96,1.0,69,146,
157.0,161.16666666666666,2.1,2.8,5.879999999999999,0.7499999999999999,69,147,
160.5,191.0,1.4,4.9,6.859999999999999,0.2857142857142857,69,158,
161.0,198.66666666666663,2.1,2.8,5.879999999999999,0.7499999999999999,70,146,
163.0,155.5,2.1,1.4,2.9399999999999995,1.4999999999999998,70,158,
163.66666666666666,147.83333333333334,2.1,2.1,4.409999999999998,1.0,71,144,
166.88235294117646,196.05882352941174,2.1,7.699999999999998,16.169999999999995,0.2727272727272727,71,145,
170.85714285714286,200.42857142857144,3.5,1.4,4.9,2.5,71,146,
