xfa,yfa,width_fa,height_fa,area_fa,aspect_ratio_fa,xmem,ymem,group
106.71428571428572,137.85714285714286,2.8,2.8,7.839999999999999,1.0,102,120,actual
111.0,120.04347826086956,8.399999999999999,4.9,41.15999999999999,1.7142857142857142,102,121,
109.0,131.0,2.1,0.7,1.4699999999999998,3.0,102,122,
112.66666666666669,115.33333333333331,1.4,1.4,1.96,1.0,102,123,
112.66666666666669,127.33333333333331,1.4,1.4,1.96,1.0,103,119,
115.0,147.0,2.1,2.1,4.409999999999998,1.0,103,120,
119.54545454545456,112.45454545454544,4.9,2.8,13.719999999999995,1.75,103,123,
119.33333333333331,140.16666666666666,1.4,3.5,4.9,0.4,103,124,
125.45,103.7,5.6,4.9,27.439999999999994,1.1428571428571432,103,125,
124.4,149.2,1.4,2.1,2.9399999999999995,0.6666666666666667,103,126,
126.0,117.0,2.1,2.1,4.409999999999998,1.0,103,127,
125.75,127.75,1.4,2.1,2.9399999999999995,0.6666666666666667,103,128,
127.33333333333331,107.5,2.8,2.8,7.839999999999999,1.0,103,129,
128.83333333333334,139.33333333333334,2.8,2.1,5.879999999999999,1.3333333333333337,103,130,
131.66666666666666,132.0,1.4,2.1,2.9399999999999995,0.6666666666666667,103,137,
132.5,102.5,1.4,1.4,1.96,1.0,103,138,
134.0,106.75,2.1,2.1,4.409999999999998,1.0,103,139,
136.33333333333334,119.33333333333331,1.4,1.4,1.96,1.0,104,118,
140.75,130.25,2.1,1.4,2.9399999999999995,1.4999999999999998,104,119,
144.33333333333334,124.66666666666669,1.4,1.4,1.96,1.0,104,130,
144.66666666666666,127.33333333333331,1.4,1.4,1.96,1.0,104,131,
146.75,113.25,2.1,1.4,2.9399999999999995,1.4999999999999998,104,132,
,,,,,,104,133,
,,,,,,104,134,
,,,,,,104,135,
,,,,,,104,136,
,,,,,,104,137,
,,,,,,104,139,
,,,,,,104,140,
,,,,,,105,117,
,,,,,,105,118,
,,,,,,105,140,
,,,,,,105,141,
,,,,,,106,115,
,,,,,,106,116,
,,,,,,106,117,
,,,,,,106,141,
,,,,,,107,115,
,,,,,,107,141,
,,,,,,108,115,
,,,,,,108,141,
,,,,,,109,114,
,,,,,,109,115,
,,,,,,109,140,
,,,,,,109,141,
,,,,,,110,113,
,,,,,,110,114,
,,,,,,110,139,
,,,,,,110,140,
,,,,,,111,113,
,,,,,,111,140,
,,,,,,111,141,
,,,,,,112,112,
,,,,,,112,113,
,,,,,,112,141,
,,,,,,113,112,
,,,,,,113,141,
,,,,,,113,142,
,,,,,,113,145,
,,,,,,113,146,
,,,,,,113,147,
,,,,,,113,148,
,,,,,,114,112,
,,,,,,114,142,
,,,,,,114,145,
,,,,,,114,148,
,,,,,,115,111,
,,,,,,115,112,
,,,,,,115,142,
,,,,,,115,143,
,,,,,,115,144,
,,,,,,115,145,
,,,,,,115,148,
,,,,,,115,149,
,,,,,,116,109,
,,,,,,116,110,
,,,,,,116,111,
,,,,,,116,143,
,,,,,,116,149,
,,,,,,116,150,
,,,,,,117,109,
,,,,,,117,150,
,,,,,,118,107,
,,,,,,118,108,
,,,,,,118,109,
,,,,,,118,150,
,,,,,,118,151,
,,,,,,119,106,
,,,,,,119,107,
,,,,,,119,151,
,,,,,,120,105,
