xfa,yfa,width_fa,height_fa,area_fa,aspect_ratio_fa,xmem,ymem,group
121.2,133.2,2.8,2.1,5.879999999999999,1.3333333333333337,118,131,actual
123.0,158.5,0.7,2.8,1.96,0.25,118,132,
124.5,129.5,1.4,1.4,1.96,1.0,118,133,
124.33333333333331,151.33333333333334,1.4,1.4,1.96,1.0,118,134,
125.66666666666669,142.0,1.4,6.3,8.819999999999997,0.2222222222222222,119,128,
126.33333333333331,156.66666666666666,1.4,1.4,1.96,1.0,119,129,
130.25,168.0,1.4,2.1,2.9399999999999995,0.6666666666666667,119,130,
132.76470588235293,146.11764705882354,4.199999999999998,6.3,26.459999999999994,0.6666666666666665,119,131,
133.33333333333334,131.66666666666666,1.4,1.4,1.96,1.0,119,134,
134.5,134.5,1.4,1.4,1.96,1.0,120,126,
135.0,151.75,2.1,2.1,4.409999999999998,1.0,120,127,
135.5,118.5,1.4,1.4,1.96,1.0,120,128,
136.0,123.0,0.7,2.1,1.4699999999999998,0.33333333333333337,120,134,
139.35294117647058,138.44117647058823,5.6,7.0,39.2,0.7999999999999999,121,124,
136.66666666666666,160.33333333333334,1.4,1.4,1.96,1.0,121,125,
136.66666666666666,176.5,1.4,2.8,3.92,0.5,121,126,
140.84,155.16,6.3,6.3,39.69,1.0,121,134,
138.5,119.5,1.4,1.4,1.96,1.0,121,135,
140.44444444444446,169.77777777777774,2.8,3.5,9.8,0.7999999999999999,121,136,
140.0,177.0,2.1,0.7,1.4699999999999998,3.0,122,124,
139.33333333333334,180.0,1.4,2.1,2.9399999999999995,0.6666666666666667,122,136,
140.33333333333334,174.66666666666663,1.4,1.4,1.96,1.0,122,137,
143.66666666666666,119.66666666666669,1.4,1.4,1.96,1.0,122,151,
144.0,152.0,2.1,2.1,4.409999999999998,1.0,122,152,
143.0,178.5,0.7,2.8,1.96,0.25,122,153,
144.5,161.5,1.4,1.4,1.96,1.0,122,154,
146.0,155.0,0.7,0.7,0.49,1.0,122,155,
146.5,159.0,1.4,2.1,2.9399999999999995,0.6666666666666667,122,156,
146.5,177.25,1.4,2.1,2.9399999999999995,0.6666666666666667,122,157,
148.0,148.0,2.1,2.1,4.409999999999998,1.0,122,158,
148.66666666666666,155.0,1.4,2.1,2.9399999999999995,0.6666666666666667,122,159,
150.5,114.25,2.8,2.1,5.879999999999999,1.3333333333333337,122,160,
150.5,176.0,2.8,0.7,1.96,4.0,122,161,
150.5,139.5,1.4,1.4,1.96,1.0,123,123,
152.375,170.0,2.8,3.5,9.8,0.7999999999999999,123,124,
155.0,149.5,2.1,1.4,2.9399999999999995,1.4999999999999998,123,137,
155.66666666666666,160.33333333333334,1.4,1.4,1.96,1.0,123,138,
155.66666666666666,164.33333333333334,1.4,1.4,1.96,1.0,123,139,
158.6,173.86666666666667,5.6,4.199999999999998,23.52,1.3333333333333337,123,140,
156.0,169.0,0.7,2.1,1.4699999999999998,0.33333333333333337,123,141,
159.85714285714286,148.57142857142858,3.5,2.8,9.8,1.25,123,142,
159.5,137.5,1.4,1.4,1.96,1.0,123,143,
160.25,154.5,2.1,2.8,5.879999999999999,0.7499999999999999,123,144,
164.15384615384616,163.69230769230768,2.1,5.6,11.759999999999998,0.375,123,145,
163.6,172.6,1.4,2.8,3.92,0.5,123,146,
,,,,,,123,147,
,,,,,,123,148,
,,,,,,123,149,
,,,,,,123,150,
,,,,,,123,151,
,,,,,,123,161,
,,,,,,123,162,
,,,,,,123,163,
,,,,,,123,164,
,,,,,,123,165,
,,,,,,123,166,
,,,,,,124,122,
,,,,,,124,123,
,,,,,,124,143,
,,,,,,124,144,
,,,,,,124,166,
,,,,,,124,167,
,,,,,,124,168,
,,,,,,124,169,
,,,,,,125,117,
,,,,,,125,118,
,,,,,,125,119,
,,,,,,125,120,
,,,,,,125,121,
,,,,,,125,122,
,,,,,,125,169,
,,,,,,125,170,
,,,,,,126,116,
,,,,,,126,117,
,,,,,,126,170,
,,,,,,126,171,
,,,,,,127,113,
,,,,,,127,114,
,,,,,,127,115,
,,,,,,127,116,
,,,,,,127,171,
,,,,,,127,172,
,,,,,,127,173,
,,,,,,128,111,
,,,,,,128,112,
,,,,,,128,113,
,,,,,,128,173,
,,,,,,128,174,
,,,,,,129,110,
