xfa,yfa,width_fa,height_fa,area_fa,aspect_ratio_fa,xmem,ymem,group
109.8181818181818,143.21212121212122,3.5,11.9,41.64999999999999,0.29411764705882354,107,134,actual
110.66666666666669,133.33333333333334,1.4,1.4,1.96,1.0,107,135,
112.41666666666669,128.16666666666666,2.8,4.199999999999998,11.759999999999998,0.6666666666666667,107,136,
113.66666666666669,137.33333333333334,1.4,1.4,1.96,1.0,107,137,
116.64285714285714,153.57142857142858,6.3,3.5,22.05,1.8,107,138,
116.4,136.2,1.4,2.1,2.9399999999999995,0.6666666666666667,107,139,
118.8,127.2,2.1,2.1,4.409999999999998,1.0,107,140,
121.5,119.5,2.8,3.5,9.8,0.7999999999999999,107,141,
123.33333333333331,145.33333333333334,1.4,1.4,1.96,1.0,107,142,
123.71428571428572,150.14285714285714,2.1,3.5,7.349999999999999,0.5999999999999999,107,143,
124.71428571428572,155.14285714285714,2.8,2.1,5.879999999999999,1.3333333333333337,107,144,
126.8181818181818,117.63636363636364,3.5,2.1,7.349999999999999,1.666666666666667,107,145,
128.71428571428572,122.92857142857143,4.199999999999998,4.9,20.579999999999995,0.8571428571428571,107,146,
127.66666666666669,129.33333333333334,1.4,1.4,1.96,1.0,107,147,
131.04166666666666,155.08333333333334,5.6,5.6,31.36,1.0,108,132,
132.33333333333334,127.33333333333331,1.4,1.4,1.96,1.0,108,133,
133.5,135.5,1.4,1.4,1.96,1.0,108,134,
135.0,133.33333333333334,2.1,1.4,2.9399999999999995,1.4999999999999998,108,147,
140.74193548387098,142.8709677419355,7.699999999999998,6.3,48.50999999999999,1.2222222222222219,108,148,
137.5,137.75,2.8,1.4,3.92,2.0,109,130,
138.4,156.4,2.8,1.4,3.92,2.0,109,131,
139.0,153.66666666666666,2.1,1.4,2.9399999999999995,1.4999999999999998,109,132,
145.16666666666666,150.6,7.0,7.0,49.0,1.0,109,148,
146.0,132.0,2.1,0.7,1.4699999999999998,3.0,109,149,
145.0,147.0,0.7,0.7,0.49,1.0,109,150,
149.2,132.8,2.1,2.1,4.409999999999998,1.0,109,151,
152.33333333333334,132.66666666666666,1.4,1.4,1.96,1.0,109,152,
152.5,141.5,1.4,1.4,1.96,1.0,110,127,
153.16666666666666,146.33333333333334,2.8,2.8,7.839999999999999,1.0,110,128,
153.6,150.2,2.8,1.4,3.92,2.0,110,129,
