xfa,yfa,width_fa,height_fa,area_fa,aspect_ratio_fa,xmem,ymem,group
109.2,132.2,2.8,2.8,7.839999999999999,1.0,106,130,actual
110.2,127.6,2.1,1.4,2.9399999999999995,1.4999999999999998,106,131,
114.0,129.5,2.1,2.8,5.879999999999999,0.7499999999999999,106,132,
129.625,119.75,2.8,2.8,7.839999999999999,1.0,106,133,
130.2,128.6,2.1,1.4,2.9399999999999995,1.4999999999999998,106,134,
131.5,150.0,1.4,2.1,2.9399999999999995,0.6666666666666667,106,135,
133.33333333333334,120.66666666666669,1.4,1.4,1.96,1.0,106,136,
136.66666666666666,123.11111111111113,4.199999999999998,3.5,14.699999999999998,1.1999999999999995,106,137,
143.5,120.5,3.5,2.1,7.349999999999999,1.666666666666667,107,129,
146.5,123.5,1.4,1.4,1.96,1.0,107,130,
148.5,114.5,1.4,1.4,1.96,1.0,107,137,
149.0,135.66666666666666,2.1,1.4,2.9399999999999995,1.4999999999999998,107,138,
151.375,140.25,2.8,2.1,5.879999999999999,1.3333333333333337,108,127,
151.5,143.5,1.4,1.4,1.96,1.0,108,128,
153.0,111.0,2.1,2.1,4.409999999999998,1.0,108,129,
152.8,127.6,2.1,1.4,2.9399999999999995,1.4999999999999998,108,138,
154.36363636363637,136.54545454545453,3.5,2.8,9.8,1.25,109,125,
152.33333333333334,147.33333333333334,1.4,1.4,1.96,1.0,109,126,
154.2,119.4,2.1,1.4,2.9399999999999995,1.4999999999999998,109,127,
157.4,109.8,1.4,2.1,2.9399999999999995,0.6666666666666667,109,138,
,,,,,,110,124,
,,,,,,110,125,
,,,,,,110,137,
,,,,,,110,138,
,,,,,,111,124,
,,,,,,111,137,
,,,,,,111,138,
,,,,,,112,124,
,,,,,,112,138,
,,,,,,112,139,
,,,,,,113,124,
,,,,,,113,125,
,,,,,,113,139,
,,,,,,114,124,
,,,,,,114,139,
,,,,,,114,140,
,,,,,,115,124,
,,,,,,115,140,
,,,,,,116,124,
,,,,,,116,140,
,,,,,,116,141,
,,,,,,117,124,
,,,,,,117,141,
,,,,,,117,142,
,,,,,,117,143,
,,,,,,118,124,
,,,,,,118,143,
,,,,,,118,144,
,,,,,,119,123,
,,,,,,119,124,
,,,,,,119,144,
,,,,,,119,145,
,,,,,,120,122,
,,,,,,120,123,
,,,,,,120,145,
,,,,,,120,146,
,,,,,,121,121,
,,,,,,121,122,
,,,,,,121,146,
,,,,,,122,121,
,,,,,,122,146,
,,,,,,123,120,
,,,,,,123,121,
,,,,,,123,146,
,,,,,,123,147,
,,,,,,124,118,
,,,,,,124,119,
,,,,,,124,120,
,,,,,,124,147,
,,,,,,124,148,
,,,,,,125,117,
,,,,,,125,118,
,,,,,,125,148,
,,,,,,125,149,
,,,,,,126,116,
,,,,,,126,117,
,,,,,,126,149,
,,,,,,127,115,
,,,,,,127,116,
,,,,,,127,149,
,,,,,,128,115,
,,,,,,128,149,
,,,,,,128,150,
,,,,,,129,114,
,,,,,,129,115,
,,,,,,129,150,
,,,,,,130,112,
,,,,,,130,113,
,,,,,,130,114,
,,,,,,130,150,
,,,,,,130,151,
,,,,,,130,152,
,,,,,,131,111,
,,,,,,131,112,
,,,,,,131,152,
,,,,,,132,110,
,,,,,,132,111,
,,,,,,132,152,
,,,,,,133,110,
,,,,,,133,152,
,,,,,,134,110,
,,,,,,134,152,
,,,,,,134,153,
,,,,,,135,110,
,,,,,,135,153,
,,,,,,136,110,
,,,,,,136,153,
,,,,,,137,110,
,,,,,,137,153,
,,,,,,138,110,
,,,,,,138,111,
,,,,,,138,153,
,,,,,,138,154,
,,,,,,139,111,
,,,,,,139,154,
,,,,,,140,111,
,,,,,,140,154,
,,,,,,141,111,
,,,,,,141,154,
,,,,,,142,111,
,,,,,,142,112,
,,,,,,142,154,
,,,,,,143,111,
,,,,,,143,112,
,,,,,,143,154,
,,,,,,144,111,
,,,,,,144,154,
,,,,,,145,111,
,,,,,,145,154,
,,,,,,146,111,
,,,,,,146,154,
,,,,,,147,111,
,,,,,,147,154,
,,,,,,148,111,
,,,,,,148,154,
,,,,,,149,109,
,,,,,,149,110,
,,,,,,149,111,
,,,,,,149,153,
,,,,,,149,154,
,,,,,,150,109,
,,,,,,150,153,
,,,,,,151,108,
,,,,,,151,109,
,,,,,,151,152,
,,,,,,151,153,
,,,,,,152,108,
,,,,,,152,150,
,,,,,,152,151,
,,,,,,152,152,
,,,,,,153,108,
,,,,,,153,150,
,,,,,,154,108,
,,,,,,154,122,
,,,,,,154,123,
,,,,,,154,124,
,,,,,,154,148,
