xfa,yfa,width_fa,height_fa,area_fa,aspect_ratio_fa,xmem,ymem,group
118.5909090909091,124.72727272727272,3.5,7.699999999999998,26.95,0.4545454545454546,115,127,actual
118.6,139.93333333333334,3.5,4.9,17.15,0.7142857142857144,115,128,
121.75,144.75,2.1,1.4,2.9399999999999995,1.4999999999999998,115,129,
122.5,134.0,1.4,2.1,2.9399999999999995,0.6666666666666667,115,130,
128.55555555555554,151.25,9.8,6.3,61.74,1.5555555555555554,115,131,
124.1,122.4,2.8,2.8,7.839999999999999,1.0,115,132,
125.66666666666669,126.33333333333331,1.4,1.4,1.96,1.0,115,133,
125.66666666666669,137.0,1.4,2.1,2.9399999999999995,0.6666666666666667,115,134,
127.57142857142857,141.85714285714286,2.8,2.1,5.879999999999999,1.3333333333333337,115,135,
126.33333333333331,144.66666666666666,1.4,1.4,1.96,1.0,115,136,
129.0,128.5,2.1,1.4,2.9399999999999995,1.4999999999999998,115,137,
132.5,129.5,1.4,1.4,1.96,1.0,116,124,
133.83333333333334,145.83333333333334,2.8,2.1,5.879999999999999,1.3333333333333337,116,125,
133.66666666666666,123.66666666666669,1.4,1.4,1.96,1.0,116,126,
137.0,128.2,3.5,1.4,4.9,2.5,116,127,
140.44444444444446,143.44444444444446,4.199999999999998,4.199999999999998,17.639999999999993,1.0,116,130,
141.0,152.19047619047618,5.6,4.199999999999998,23.52,1.3333333333333337,116,131,
140.33333333333334,121.55555555555556,2.8,3.5,9.8,0.7999999999999999,116,134,
141.83333333333334,125.5,2.1,4.199999999999998,8.819999999999997,0.5,116,135,
142.66666666666666,115.66666666666669,1.4,1.4,1.96,1.0,116,137,
147.75862068965515,124.82758620689656,6.3,4.9,30.87,1.2857142857142858,116,138,
145.8,112.2,2.1,2.8,5.879999999999999,0.7499999999999999,116,139,
148.11764705882354,133.8235294117647,3.5,6.3,22.05,0.5555555555555556,116,140,
154.40506329113927,134.63291139240508,12.6,20.3,255.77999999999997,0.6206896551724138,116,141,
147.5,114.5,1.4,1.4,1.96,1.0,117,121,
147.5,120.5,1.4,1.4,1.96,1.0,117,122,
148.0,133.0,0.7,0.7,0.49,1.0,117,123,
152.4,107.66666666666669,2.8,5.6,15.679999999999998,0.5,117,124,
151.6,129.8,2.1,2.8,5.879999999999999,0.7499999999999999,117,141,
152.6,137.8,2.8,2.8,7.839999999999999,1.0,117,142,
153.0,115.66666666666669,2.1,1.4,2.9399999999999995,1.4999999999999998,117,143,
155.66666666666666,100.77777777777777,2.8,2.8,7.839999999999999,1.0,118,120,
155.5,111.5,1.4,1.4,1.96,1.0,118,121,
155.33333333333334,121.66666666666669,1.4,1.4,1.96,1.0,118,143,
157.9,118.5,2.1,4.199999999999998,8.819999999999997,0.5,118,144,
159.5,107.5,1.4,1.4,1.96,1.0,119,119,
