xfa,yfa,xmem,ymem,group
120.9333333,109.2,117,113,population
125.6153846,117.7692308,117,114,
125.8571429,98.04761905,117,115,
123.8571429,124.7142857,117,116,
126.2857143,109.2857143,117,117,
126.5,145,118,110,
128,132.5,118,111,
129.7692308,142.5384615,118,112,
131.2,112.4,118,113,
132.9333333,118.8666667,118,117,
133.8888889,102.1666667,118,118,
132.625,150.75,119,105,
136.4375,108.8125,119,106,
136,133.9090909,119,107,
135.3333333,137.6666667,119,108,
136.6666667,99.33333333,119,109,
138.8333333,152.8333333,119,110,
140,98.25,119,113,
140.3333333,120.3333333,119,118,
141.125,148,119,119,
142.5,108.5,120,102,
142.7142857,113.2857143,120,103,
141.6666667,133.3333333,120,104,
142.5,128.5,120,105,
144.375,119.125,120,119,
146.2,163.4,120,120,
147.5555556,145.5,120,124,
152.2,143.4,120,125,
152.5,166.5,120,126,
153.3333333,130.6666667,121,100,
153.4285714,137.7142857,121,101,
154.4285714,153.1428571,121,102,
157.5,142.3,121,120,
155.8333333,165.5,121,121,
157.25,133.75,121,122,
156.4,159.2,121,123,
159.5,138,121,124,
160.1428571,148.0714286,121,126,
161.3333333,155.6666667,121,127,
,,121,128,
,,122,98,
,,122,99,
,,122,100,
,,122,128,
,,122,129,
,,123,97,
,,123,98,
,,123,129,
,,123,130,
,,124,97,
,,124,130,
,,124,131,
,,124,141,
,,124,142,
,,124,143,
,,124,144,
,,124,145,
,,125,94,
,,125,95,
,,125,96,
,,125,97,
,,125,131,
,,125,132,
,,125,133,
,,125,134,
,,125,135,
,,125,136,
,,125,137,
,,125,138,
,,125,139,
,,125,140,
,,125,141,
,,125,145,
,,125,146,
,,126,93,
,,126,94,
,,126,146,
,,126,147,
,,127,91,
,,127,92,
,,127,93,
,,127,147,
,,127,148,
,,128,91,
,,128,148,
,,128,149,
,,129,90,
,,129,91,
,,129,149,
,,129,150,
,,129,151,
,,130,90,
,,130,151,
,,130,152,
,,130,153,
,,131,90,
,,131,153,
,,131,154,
,,131,155,
,,132,90,
,,132,91,
,,132,92,
,,132,94,
,,132,95,
,,132,155,
,,132,156,
,,133,92,
,,133,93,
,,133,94,
,,133,95,
,,133,156,
,,133,157,
,,133,158,
,,133,159,
,,134,95,
,,134,96,
,,134,97,
,,134,159,
,,134,160,
,,135,97,
,,135,160,
,,136,97,
,,136,160,
,,136,161,
,,137,97,
,,137,161,
,,138,97,
,,138,161,
,,139,97,
,,139,161,
,,140,97,
,,140,161,
,,141,96,
,,141,97,
,,141,161,
,,141,162,
,,142,96,
,,142,162,
,,142,163,
,,143,96,
,,143,163,
,,143,164,
,,144,96,
,,144,97,
,,144,102,
,,144,103,
,,144,104,
,,144,105,
,,144,110,
,,144,164,
,,144,165,
,,145,97,
,,145,98,
,,145,99,
,,145,100,
,,145,101,
,,145,102,
,,145,105,
,,145,106,
,,145,107,
,,145,108,
,,145,109,
,,145,110,
,,145,111,
,,145,112,
,,145,113,
,,145,114,
,,145,165,
,,146,114,
,,146,115,
,,146,116,
,,146,165,
,,147,116,
,,147,117,
,,147,118,
,,147,119,
,,147,120,
,,147,121,
,,147,165,
,,147,166,
,,148,121,
,,148,122,
,,148,166,
,,149,122,
,,149,123,
,,149,124,
,,149,166,
,,150,124,
,,150,125,
,,150,166,
,,150,167,
,,151,125,
,,151,126,
,,151,167,
,,151,168,
,,152,126,
,,152,127,
,,152,168,
,,153,127,
,,153,128,
,,153,168,
,,153,169,
,,154,128,
,,154,129,
,,154,169,
,,155,129,
,,155,169,
,,156,129,
,,156,130,
,,156,169,
,,157,129,
,,157,168,
,,157,169,
,,158,129,
,,158,130,
,,158,164,
,,158,165,
,,158,166,
,,158,167,
,,158,168,
,,159,130,
,,159,131,
,,159,132,
,,159,133,
,,159,160,
,,159,161,
,,159,162,
,,159,163,
,,159,164,
,,160,133,
,,160,134,
,,160,135,
,,160,136,
,,160,160,
,,161,136,
,,161,137,
,,161,160,
,,162,137,
,,162,138,
,,162,139,
,,162,140,
,,162,141,
,,162,142,
,,162,143,
,,162,144,
,,162,145,
,,162,160,
,,163,145,
,,163,146,
,,163,147,
,,163,148,
,,163,149,
,,163,150,
,,163,151,
,,163,152,
,,163,153,
,,163,154,
,,163,155,
,,163,156,
,,163,160,
,,164,156,
,,164,157,
,,164,159,
,,164,160,
,,165,157,
,,165,158,
,,165,159,
