xfa,yfa,xmem,ymem,group
116.1,95.7,111,96,population
115.125,106.25,111,97,
117.4666667,148.6,111,98,
116.8,101.8,111,99,
118,105,111,100,
121.1,106,112,93,
121.6,150.2,112,94,
122,116.2,112,95,
124.5,143,112,96,
125.5,130,112,100,
125.6666667,135.3333333,112,103,
126.6666667,106.6666667,112,104,
126.5,126.5,112,105,
133.6315789,116.0526316,112,106,
134.8,145.5333333,112,107,
136.6666667,112.3333333,112,108,
136.5,130.5,112,109,
137,115,113,93,
141.2307692,149.3076923,113,100,
140,112,113,101,
141.5,115.5,113,102,
141.6666667,119.3333333,113,103,
144,115,113,109,
147,116,113,110,
151.4705882,120.1176471,114,93,
149.4,127,114,110,
149.3333333,142.3333333,114,111,
151.2,145,114,147,
154.5,138.5,114,148,
157.3333333,118.8333333,114,149,
157.5,125.5,114,150,
159,134.8181818,114,151,
157.6,143.2,114,152,
159.8,130.2,114,153,
,,115,93,
,,115,111,
,,115,112,
,,115,113,
,,115,147,
,,115,153,
,,116,93,
,,116,113,
,,116,114,
,,116,145,
,,116,146,
,,116,147,
,,116,153,
,,117,93,
,,117,114,
,,117,115,
,,117,144,
,,117,145,
,,117,152,
,,117,153,
,,118,93,
,,118,94,
,,118,95,
,,118,115,
,,118,116,
,,118,117,
,,118,142,
,,118,143,
,,118,144,
,,118,152,
,,119,95,
,,119,96,
,,119,97,
,,119,117,
,,119,118,
,,119,119,
,,119,120,
,,119,121,
,,119,122,
,,119,140,
,,119,141,
,,119,142,
,,119,152,
,,119,153,
,,120,97,
,,120,98,
,,120,122,
,,120,123,
,,120,124,
,,120,125,
,,120,126,
,,120,127,
,,120,128,
,,120,129,
,,120,137,
,,120,138,
,,120,139,
,,120,140,
,,120,153,
,,120,154,
,,121,98,
,,121,129,
,,121,130,
,,121,131,
,,121,132,
,,121,133,
,,121,134,
,,121,135,
,,121,136,
,,121,137,
,,121,154,
,,122,98,
,,122,99,
,,122,153,
,,122,154,
,,123,99,
,,123,100,
,,123,153,
,,124,100,
,,124,101,
,,124,153,
,,125,101,
,,125,152,
,,125,153,
,,126,101,
,,126,102,
,,126,150,
,,126,151,
,,126,152,
,,127,102,
,,127,103,
,,127,146,
,,127,147,
,,127,148,
,,127,149,
,,127,150,
,,128,103,
,,128,104,
,,128,146,
,,129,104,
,,129,146,
,,130,104,
,,130,105,
,,130,146,
,,130,147,
,,131,105,
,,131,147,
,,132,105,
,,132,147,
,,133,105,
,,133,106,
,,133,107,
,,133,147,
,,133,148,
,,134,107,
,,134,148,
,,134,149,
,,135,107,
,,135,108,
,,135,149,
,,136,108,
,,136,109,
,,136,149,
,,136,150,
,,137,109,
,,137,150,
,,137,151,
,,138,109,
,,138,151,
,,138,152,
,,139,109,
,,139,152,
,,140,109,
,,140,151,
,,140,152,
,,141,109,
,,141,150,
,,141,151,
,,142,109,
,,142,110,
,,142,150,
,,143,110,
,,143,150,
,,143,151,
,,144,110,
,,144,111,
,,144,151,
,,145,111,
,,145,150,
,,145,151,
,,146,111,
,,146,149,
,,146,150,
,,147,111,
,,147,112,
,,147,149,
,,147,150,
,,148,112,
,,148,150,
,,149,112,
,,149,149,
,,149,150,
,,150,112,
,,150,148,
,,150,149,
,,151,110,
,,151,111,
,,151,112,
,,151,148,
,,152,110,
,,152,148,
,,153,110,
,,153,147,
,,153,148,
,,154,110,
,,154,111,
,,154,146,
,,154,147,
,,155,111,
,,155,112,
,,155,113,
,,155,114,
,,155,115,
,,155,147,
,,156,115,
,,156,147,
,,157,115,
,,157,146,
,,157,147,
,,158,115,
,,158,116,
,,158,117,
,,158,118,
,,158,146,
,,159,118,
,,159,119,
,,159,146,
,,160,119,
,,160,120,
,,160,121,
,,160,122,
,,160,144,
,,160,145,
,,160,146,
,,161,122,
,,161,123,
,,161,142,
,,161,143,
,,161,144,
,,162,123,
,,162,124,
,,162,125,
,,162,126,
,,162,135,
,,162,136,
,,162,137,
,,162,138,
,,162,139,
,,162,140,
,,162,141,
,,162,142,
,,163,126,
,,163,127,
,,163,128,
,,163,129,
,,163,130,
,,163,131,
,,163,132,
,,163,133,
,,163,134,
,,163,135,
