xfa,yfa,xmem,ymem,group
115.3333333,124.6666667,100,123,population
117.5,120.5,100,124,
119.6666667,108.3333333,100,125,
124.4,116,100,126,
124.3333333,112.3333333,100,127,
127.5,127.5,101,123,
129,116.5,101,127,
131.5714286,121,102,122,
136,114.75,102,123,
152.2222222,112,102,127,
150.5,122.5,102,128,
153.8181818,138.1818182,103,121,
159.125,135.375,103,122,
159.1428571,123.4285714,103,128,
163.2631579,116.1052632,104,121,
164.7741935,131.7096774,104,128,
170.6875,125.5,104,129,
,,105,120,
,,105,121,
,,105,129,
,,106,120,
,,106,129,
,,107,120,
,,107,129,
,,107,130,
,,108,119,
,,108,120,
,,108,130,
,,109,117,
,,109,118,
,,109,119,
,,109,130,
,,110,116,
,,110,117,
,,110,130,
,,111,114,
,,111,115,
,,111,116,
,,111,130,
,,111,131,
,,112,113,
,,112,114,
,,112,131,
,,113,111,
,,113,112,
,,113,113,
,,113,131,
,,113,132,
,,114,109,
,,114,110,
,,114,111,
,,114,132,
,,114,133,
,,115,108,
,,115,109,
,,115,133,
,,116,106,
,,116,107,
,,116,108,
,,116,133,
,,116,134,
,,117,105,
,,117,106,
,,117,134,
,,118,104,
,,118,105,
,,118,134,
,,119,104,
,,119,134,
,,120,102,
,,120,103,
,,120,104,
,,120,134,
,,121,101,
,,121,102,
,,121,134,
,,122,100,
,,122,101,
,,122,134,
,,122,135,
,,122,136,
,,123,99,
,,123,100,
,,123,136,
,,123,137,
,,124,98,
,,124,99,
,,124,137,
,,124,138,
,,124,139,
,,124,140,
,,125,98,
,,125,140,
,,125,141,
,,126,98,
,,126,141,
,,127,98,
,,127,99,
,,127,100,
,,127,141,
,,128,100,
,,128,101,
,,128,102,
,,128,141,
,,128,142,
,,129,102,
,,129,103,
,,129,104,
,,129,142,
,,130,104,
,,130,105,
,,130,106,
,,130,141,
,,130,142,
,,131,106,
,,131,142,
,,132,106,
,,132,107,
,,132,142,
,,133,107,
,,133,108,
,,133,142,
,,134,108,
,,134,141,
,,134,142,
,,135,108,
,,135,141,
,,135,142,
,,136,108,
,,136,142,
,,136,143,
,,137,108,
,,137,143,
,,138,108,
,,138,143,
,,139,108,
,,139,143,
,,140,108,
,,140,143,
,,141,108,
,,141,142,
,,141,143,
,,142,108,
,,142,109,
,,142,142,
,,143,109,
,,143,142,
,,143,143,
,,144,109,
,,144,143,
,,145,108,
,,145,109,
,,145,143,
,,146,108,
,,146,143,
,,147,108,
,,147,143,
,,148,108,
,,148,142,
,,148,143,
,,149,108,
,,149,109,
,,149,141,
,,149,142,
,,150,109,
,,150,110,
,,150,141,
,,150,142,
,,151,109,
,,151,110,
,,151,142,
,,152,109,
,,152,142,
,,153,109,
,,153,110,
,,153,142,
,,154,110,
,,154,111,
,,154,141,
,,154,142,
,,155,111,
,,155,112,
,,155,141,
,,156,111,
,,156,112,
,,156,140,
,,156,141,
,,157,111,
,,157,140,
,,158,111,
,,158,139,
,,158,140,
,,159,111,
,,159,139,
,,160,111,
,,160,112,
,,160,139,
,,161,112,
,,161,139,
,,162,112,
,,162,113,
,,162,139,
,,163,113,
,,163,138,
,,163,139,
,,164,113,
,,164,137,
,,164,138,
,,165,113,
,,165,137,
,,166,113,
,,166,114,
,,166,115,
,,166,137,
,,167,115,
,,167,137,
,,168,115,
,,168,116,
,,168,136,
,,168,137,
,,169,116,
,,169,136,
,,170,116,
,,170,117,
,,170,118,
,,170,119,
,,170,136,
,,171,119,
,,171,120,
,,171,121,
,,171,133,
,,171,135,
,,171,136,
,,172,121,
,,172,122,
,,172,133,
,,172,134,
,,172,135,
,,173,122,
,,173,123,
,,173,124,
,,173,131,
,,173,132,
,,173,133,
,,174,124,
,,174,125,
,,174,126,
,,174,127,
,,174,128,
,,174,129,
,,174,130,
,,174,131,
