xfa,yfa,xmem,ymem,group
92.58333333,162.25,88,158,population
92.4,156.4,88,159,
93.25,149.25,88,160,
92.5,159,88,161,
94,153,89,155,
96.16666667,146.5,89,156,
98.86363636,156.1818182,89,157,
104.5755396,157.8489209,89,158,
97,165.6,89,161,
102.8571429,137.3809524,89,162,
100.2,168.2,89,163,
102.25,146.125,90,150,
103.6666667,157.6666667,90,151,
105.6428571,166.7857143,90,152,
103,169,90,153,
105.8,172.95,90,154,
108,133.3,90,155,
106.6666667,148.1666667,90,163,
109,143.3333333,90,164,
110,146.2222222,91,146,
110,177.6,91,147,
109,141,91,148,
113.55,147.85,91,149,
110.5714286,155.7142857,91,150,
111.3333333,171.8333333,91,164,
109.3333333,175.3333333,91,165,
111,139.6666667,91,166,
110.5,163.5,92,143,
110,166.5,92,144,
111,153,92,145,
114.0833333,166.9166667,92,146,
116.7777778,129.8888889,92,166,
115.7272727,137.7272727,93,141,
117.7083333,173.1666667,93,142,
117.6086957,155.2608696,93,143,
116,170,93,165,
119.4375,144.4375,93,166,
118.1,166.6,94,140,
118,160,94,141,
124.125,163,94,165,
120,136,94,166,
123.5882353,140.9411765,95,139,
123.25,152,95,140,
121.5,170,95,166,
122.6,120.4,95,167,
122.4,146,96,138,
122,165,96,139,
131.1296296,147.1296296,96,167,
124.5,170,96,168,
126.7142857,127.5714286,97,138,
127.25,134,97,168,
127.3333333,123,98,137,
130.5853659,139.4634146,98,138,
127,151,98,168,
129.2,154,99,135,
131.6666667,160.3333333,99,136,
132.3333333,120.6666667,99,137,
133.3333333,153.6666667,99,168,
134.6666667,130.3333333,99,169,
134,145,99,170,
135.5,164.1666667,99,171,
136,150.3333333,100,134,
137.8,132.4,100,135,
139.8846154,141.2692308,100,171,
139.5,128.5,100,172,
139,150,100,173,
140.5,135,101,134,
141.5,150.6666667,101,173,
141.6666667,158.4444444,101,174,
142,119,102,134,
141.5,123.5,102,174,
141,130,102,175,
142.25,154.25,103,133,
143,126,103,134,
142.6,131,103,175,
145.0714286,148.5714286,103,176,
144.4,135,103,177,
143,152,104,132,
144.25,139.5,104,133,
151.5,125.5,104,177,
154,130.1666667,104,178,
153.5,137,104,179,
154.5,142.3333333,105,132,
156.5,135.5,105,179,
160.2,132.2,105,180,
,,106,132,
,,106,180,
,,107,131,
,,107,132,
,,107,180,
,,108,131,
,,108,180,
,,109,131,
,,109,179,
,,109,180,
,,110,131,
,,110,179,
,,111,130,
,,111,131,
,,111,179,
,,112,130,
,,112,178,
,,112,179,
,,113,129,
,,113,130,
,,113,178,
,,114,128,
,,114,129,
,,114,177,
,,114,178,
,,115,128,
,,115,177,
,,116,127,
,,116,128,
,,116,176,
,,116,177,
,,117,126,
,,117,127,
,,117,176,
,,118,125,
,,118,126,
,,118,176,
,,119,125,
,,119,175,
,,119,176,
,,120,118,
,,120,119,
,,120,120,
,,120,121,
,,120,123,
,,120,124,
,,120,125,
,,120,175,
,,121,118,
,,121,121,
,,121,122,
,,121,123,
,,121,174,
,,121,175,
,,122,118,
,,122,173,
,,122,174,
,,123,118,
,,123,173,
,,124,118,
,,124,172,
,,124,173,
,,125,118,
,,125,172,
,,126,117,
,,126,118,
,,126,171,
,,126,172,
,,127,117,
,,127,171,
,,128,117,
,,128,170,
,,128,171,
,,129,117,
,,129,170,
,,130,117,
,,130,170,
,,131,117,
,,131,118,
,,131,169,
,,131,170,
,,132,118,
,,132,119,
,,132,169,
,,133,119,
,,133,169,
,,134,118,
,,134,119,
,,134,168,
,,134,169,
,,135,118,
,,135,167,
,,135,168,
,,136,117,
,,136,118,
,,136,166,
,,136,167,
,,137,117,
,,137,165,
,,137,166,
,,138,117,
,,138,165,
,,139,117,
,,139,164,
,,139,165,
,,140,117,
,,140,118,
,,140,163,
,,140,164,
,,141,117,
,,141,162,
,,141,163,
,,142,117,
,,142,160,
,,142,161,
,,142,162,
,,143,117,
,,143,159,
,,143,160,
,,144,117,
,,144,158,
,,144,159,
,,145,117,
,,145,153,
,,145,157,
,,145,158,
,,146,117,
,,146,153,
,,146,154,
,,146,156,
,,146,157,
,,147,117,
,,147,152,
,,147,153,
,,147,154,
,,147,155,
,,147,156,
,,148,117,
,,148,151,
,,148,152,
,,149,117,
,,149,118,
,,149,151,
,,150,118,
,,150,150,
,,150,151,
,,151,118,
,,151,149,
,,151,150,
,,152,118,
,,152,119,
,,152,149,
,,153,119,
,,153,148,
,,153,149,
,,154,119,
,,154,120,
,,154,148,
,,155,120,
,,155,146,
,,155,147,
,,155,148,
,,156,120,
,,156,144,
,,156,145,
,,156,146,
,,157,120,
,,157,121,
,,157,143,
,,157,144,
,,158,121,
,,158,122,
,,158,123,
,,158,125,
,,158,126,
,,158,142,
,,158,143,
,,159,123,
,,159,124,
,,159,125,
,,159,126,
,,159,141,
,,159,142,
,,160,126,
,,160,127,
,,160,140,
,,160,141,
,,161,127,
,,161,128,
,,161,139,
,,161,140,
,,162,128,
,,162,129,
,,162,130,
,,162,131,
,,162,132,
,,162,133,
,,162,134,
,,162,135,
,,162,136,
,,162,137,
,,162,138,
,,162,139,
