xfa,yfa,xmem,ymem,group
116.24907063197027,115.41263940520444,98,119,actual
115.69230769230771,132.90769230769232,98,120,
107.5,127.0,98,121,
109.4,133.3,98,122,
110.0,127.0,98,123,
111.0,129.0,98,124,
130.9078947368421,122.02631578947368,98,125,
125.84210526315788,93.10526315789473,98,126,
124.0,99.5,98,127,
124.0,128.0,99,118,
124.0,133.0,99,119,
125.0,110.0,99,120,
126.42857142857143,130.85714285714286,99,121,
125.0,136.0,99,122,
125.75,139.0,99,123,
126.0,127.0,99,124,
126.0,134.0,99,125,
128.71428571428572,137.85714285714286,99,126,
127.0,142.0,99,127,
127.0,144.0,100,116,
128.0,115.0,100,117,
129.71428571428572,135.0,100,118,
128.0,140.0,100,119,
129.5,96.0,100,120,
129.5,143.0,100,121,
130.0,114.5,100,122,
130.4,130.0,100,123,
131.0,104.0,100,124,
132.5,102.0,100,125,
132.0,108.0,100,126,
132.0,115.0,100,127,
132.66666666666666,134.33333333333334,100,128,
132.0,139.0,100,129,
134.0,104.0,101,114,
133.66666666666666,113.33333333333331,101,115,
133.0,128.0,101,116,
135.4,129.2,101,117,
133.0,132.0,101,118,
133.5,137.0,101,119,
134.75,142.08333333333334,101,120,
134.28571428571428,108.28571428571428,101,121,
135.0,116.5,101,125,
135.75,133.25,101,126,
137.4,108.5,101,127,
138.0,112.16666666666669,101,128,
137.0,119.0,101,129,
136.0,125.0,101,130,
137.8,116.6,101,131,
138.33333333333334,125.66666666666669,101,134,
138.0,129.0,101,135,
140.0,114.0,101,136,
142.11111111111111,131.77777777777777,101,137,
142.0,116.0,101,138,
141.0,139.0,102,113,
142.0,109.0,102,114,
144.11111111111111,111.55555555555556,102,115,
145.71428571428572,115.85714285714286,102,116,
149.3125,119.5625,102,117,
144.0,123.5,102,118,
144.0,126.0,102,119,
144.0,135.0,102,120,
147.44444444444446,123.55555555555556,102,125,
147.0,127.0,102,126,
148.0,117.0,102,127,
149.0,126.5,102,128,
150.0,114.5,102,129,
150.0,129.0,102,130,
151.71428571428572,123.14285714285714,102,131,
152.0,126.0,102,132,
152.875,115.0,102,133,
154.33333333333334,121.66666666666669,102,134,
155.0,125.0,102,135,
157.0,114.0,102,136,
160.0,116.0,102,137,
,,102,138,
,,102,139,
,,102,140,
,,103,112,
,,103,113,
,,103,114,
,,103,115,
,,103,116,
,,103,117,
,,103,118,
,,103,127,
,,103,128,
,,103,129,
,,103,130,
,,103,131,
,,103,132,
,,103,133,
,,103,134,
,,103,135,
,,103,136,
,,103,137,
,,103,138,
,,103,139,
,,103,140,
,,103,141,
,,104,112,
,,104,113,
,,104,114,
,,104,115,
,,104,116,
,,104,129,
,,104,130,
,,104,131,
,,104,132,
,,104,133,
,,104,134,
,,104,135,
,,104,136,
,,104,137,
