xfa,yfa,xmem,ymem,group
109.2,132.2,105,129,actual
110.2,127.6,105,130,
114.0,129.5,105,131,
118.5,130.0,105,132,
122.0,128.0,105,133,
123.0,123.0,105,134,
123.0,125.0,105,135,
125.5,127.5,105,136,
126.0,119.0,105,137,
126.0,123.0,105,138,
126.5,143.0,106,128,
129.625,119.75,106,129,
130.2,128.6,106,130,
129.0,144.5,106,131,
131.5,150.0,106,132,
132.66666666666666,134.66666666666666,106,133,
133.33333333333334,120.66666666666669,106,134,
137.04166666666666,123.83333333333331,106,135,
135.5,118.0,106,136,
135.0,145.0,106,137,
137.5,152.0,106,138,
141.5,118.0,106,139,
143.5,120.5,107,126,
144.0,126.0,107,127,
144.5,153.0,107,128,
145.0,135.5,107,129,
146.5,123.5,107,130,
148.5,114.5,107,131,
149.0,135.66666666666666,107,132,
151.375,140.25,107,133,
151.5,143.5,107,134,
153.0,111.0,107,135,
152.8,127.6,107,136,
152.0,133.0,107,137,
154.36363636363637,136.54545454545453,107,138,
152.33333333333334,147.33333333333334,107,139,
154.2,119.4,108,124,
157.4,109.8,108,125,
157.0,126.5,108,126,
159.0,129.0,108,127,
,,108,128,
,,108,129,
,,108,130,
,,108,131,
,,108,136,
,,108,137,
,,108,138,
,,108,139,
,,109,123,
,,109,124,
,,109,125,
,,109,126,
,,109,127,
,,109,128,
,,109,129,
,,109,130,
,,109,136,
,,109,137,
,,109,138,
,,109,139,
,,110,123,
,,110,124,
,,110,125,
,,110,126,
,,110,127,
,,110,128,
,,110,136,
,,110,137,
,,110,138,
,,110,139,
,,111,123,
,,111,124,
,,111,125,
,,111,126,
,,111,136,
,,111,137,
,,111,138,
,,111,139,
,,111,140,
,,112,123,
,,112,124,
,,112,125,
,,112,126,
,,112,136,
,,112,137,
,,112,138,
,,112,139,
,,112,140,
,,113,123,
,,113,124,
,,113,125,
,,113,126,
,,113,137,
,,113,138,
,,113,139,
,,113,140,
,,113,141,
,,114,123,
,,114,124,
,,114,125,
,,114,126,
,,114,138,
,,114,139,
,,114,140,
,,114,141,
,,115,123,
,,115,124,
,,115,125,
,,115,138,
,,115,139,
,,115,140,
,,115,141,
,,115,142,
,,116,123,
,,116,124,
,,116,125,
,,116,139,
,,116,140,
,,116,141,
,,116,142,
,,116,143,
,,116,144,
,,117,123,
,,117,124,
,,117,125,
,,117,139,
,,117,140,
,,117,141,
,,117,142,
,,117,143,
,,117,144,
,,117,145,
,,118,122,
,,118,123,
,,118,124,
,,118,125,
,,118,140,
,,118,141,
,,118,142,
,,118,143,
,,118,144,
,,118,145,
,,118,146,
,,119,121,
