xfa,yfa,width_fa,height_fa,area_fa,aspect_ratio_fa,xmem,ymem,group
73.11111111,117.2222222,2.1,3.5,7.35,0.6,70,119,population
79.27272727,91.40909091,7,4.9,34.3,1.428571429,70,120,
79.23529412,85,4.9,5.6,27.44,0.875,70,121,
81.46153846,122,4.9,2.1,10.29,2.333333333,71,115,
79.5,118.5,1.4,1.4,1.96,1,71,116,
82.5,116.5,1.4,1.4,1.96,1,71,117,
83.83333333,119.3333333,2.8,1.4,3.92,2,71,118,
83.5,83.5,1.4,1.4,1.96,1,71,119,
84,90.66666667,2.1,1.4,2.94,1.5,71,121,
84.66666667,86.66666667,1.4,1.4,1.96,1,71,122,
91.55670103,90.3814433,9.8,14.7,144.06,0.666666667,72,114,
88.14285714,118.9142857,5.6,9.8,54.88,0.571428571,72,115,
90.66666667,118.6666667,1.4,1.4,1.96,1,72,122,
91.8,90.6,2.1,1.4,2.94,1.5,72,123,
93.66666667,116,2.1,2.1,4.41,1,73,113,
95.5,95,2.1,2.8,5.88,0.75,73,114,
96,91.5,2.1,1.4,2.94,1.5,73,123,
97,89,0.7,0.7,0.49,1,74,86,
98.25,116.5,2.8,2.8,7.84,1,74,87,
99,95.75,2.1,2.8,5.88,0.75,74,88,
99,104,2.1,2.1,4.41,1,74,89,
98.5,108.5,1.4,2.8,3.92,0.5,74,90,
100.75,90.25,3.5,3.5,12.25,1,74,91,
99.88888889,122.7777778,2.1,2.8,5.88,0.75,74,113,
100.6,100.4,2.1,2.1,4.41,1,74,123,
101.3333333,105.3333333,1.4,1.4,1.96,1,75,82,
101,119,0.7,0.7,0.49,1,75,83,
110.1458333,105.0833333,9.1,14,127.4,0.65,75,84,
104.2352941,104.6470588,3.5,5.6,19.6,0.625,75,85,
103.25,111.25,1.4,2.1,2.94,0.666666667,75,86,
105.8181818,115.8181818,3.5,4.2,14.7,0.833333333,75,91,
103.4285714,118.4285714,1.4,3.5,4.9,0.4,75,92,
103,122,0.7,0.7,0.49,1,75,113,
106.0833333,123.5,3.5,4.9,17.15,0.714285714,75,123,
105.6666667,90.66666667,1.4,1.4,1.96,1,76,81,
106.5714286,110.2857143,1.4,2.8,3.92,0.5,76,82,
108.3846154,105.5384615,2.8,3.5,9.8,0.8,76,92,
109.5,109.5,1.4,1.4,1.96,1,76,93,
109.25,115,1.4,4.2,5.88,0.333333333,76,94,
109,121.5,0.7,1.4,0.98,0.5,76,113,
110,124.4,2.1,2.8,5.88,0.75,76,123,
114.3571429,92.07142857,6.3,2.1,13.23,3,77,80,
110.5,119.5,1.4,1.4,1.96,1,77,81,
112,118,0.7,0.7,0.49,1,77,94,
123.5522388,122.5373134,14.7,11.2,164.64,1.3125,77,95,
118.0675676,118.1081081,8.4,13.3,111.72,0.631578947,77,113,
115.2,117.8,2.8,1.4,3.92,2,77,123,
115.2,123.6,2.1,1.4,2.94,1.5,77,124,
118.0909091,100.3636364,4.2,2.1,8.82,2,78,80,
116,103.5,0.7,1.4,0.98,0.5,78,95,
118.4285714,105.7142857,2.8,2.8,7.84,1,78,96,
126.0735294,95.83823529,9.8,9.1,89.18,1.076923077,78,113,
120.4444444,111.5555556,2.8,3.5,9.8,0.8,78,124,
120,103.5,0.7,1.4,0.98,0.5,79,80,
121,108,0.7,0.7,0.49,1,79,96,
123.3333333,104.1666667,2.8,2.1,5.88,1.333333333,79,113,
123,96,0.7,0.7,0.49,1,79,114,
123.5,101.5,1.4,1.4,1.96,1,79,124,
124.1666667,107.6666667,2.8,1.4,3.92,2,80,80,
127.1764706,110.2941176,5.6,4.2,23.52,1.333333333,80,81,
125.5,112.5,1.4,1.4,1.96,1,80,95,
127.2857143,104.1428571,2.8,2.8,7.84,1,80,96,
132.1904762,108.8571429,4.9,4.9,24.01,1,80,113,
132.5,99.5,1.4,1.4,1.96,1,80,124,
136.4782609,99.93478261,7,7,49,1,80,125,
135.5,94.5,1.4,1.4,1.96,1,81,81,
138.5,105.9,2.8,2.8,7.84,1,81,94,
137.8,116.4,2.1,1.4,2.94,1.5,81,95,
140.5,94.66666667,4.2,2.1,8.82,2,81,113,
141,101.1428571,2.8,2.1,5.88,1.333333333,81,125,
141.1666667,111.8333333,2.8,2.1,5.88,1.333333333,82,81,
144.8571429,109.7142857,2.8,2.8,7.84,1,82,95,
145.2,98.3,2.8,3.5,9.8,0.8,82,113,
149.1428571,100.7142857,4.2,4.2,17.64,1,82,125,
,,,,,,83,81,
,,,,,,83,95,
,,,,,,83,96,
,,,,,,83,113,
,,,,,,83,124,
,,,,,,83,125,
,,,,,,84,80,
,,,,,,84,81,
,,,,,,84,96,
,,,,,,84,113,
,,,,,,84,124,
,,,,,,85,80,
,,,,,,85,96,
,,,,,,85,97,
,,,,,,85,113,
,,,,,,85,124,
,,,,,,86,80,
,,,,,,86,97,
,,,,,,86,98,
,,,,,,86,112,
,,,,,,86,113,
,,,,,,86,124,
,,,,,,86,125,
,,,,,,87,80,
,,,,,,87,98,
,,,,,,87,99,
,,,,,,87,111,
,,,,,,87,112,
,,,,,,87,125,
,,,,,,88,80,
,,,,,,88,81,
,,,,,,88,99,
,,,,,,88,100,
,,,,,,88,111,
,,,,,,88,125,
,,,,,,88,126,
,,,,,,89,81,
,,,,,,89,82,
,,,,,,89,100,
,,,,,,89,101,
,,,,,,89,111,
,,,,,,89,126,
,,,,,,89,127,
,,,,,,90,81,
,,,,,,90,82,
,,,,,,90,101,
,,,,,,90,111,
,,,,,,90,127,
,,,,,,91,81,
,,,,,,91,101,
,,,,,,91,102,
,,,,,,91,111,
,,,,,,91,112,
,,,,,,91,127,
,,,,,,92,81,
,,,,,,92,102,
,,,,,,92,111,
,,,,,,92,127,
,,,,,,93,81,
,,,,,,93,102,
,,,,,,93,103,
,,,,,,93,109,
,,,,,,93,110,
,,,,,,93,111,
,,,,,,93,127,
,,,,,,93,128,
,,,,,,94,81,
,,,,,,94,103,
,,,,,,94,104,
,,,,,,94,105,
,,,,,,94,106,
,,,,,,94,107,
,,,,,,94,108,
,,,,,,94,109,
,,,,,,94,128,
,,,,,,95,81,
,,,,,,95,82,
,,,,,,95,106,
,,,,,,95,128,
,,,,,,96,82,
,,,,,,96,128,
,,,,,,97,82,
,,,,,,97,83,
,,,,,,97,127,
,,,,,,97,128,
,,,,,,98,83,
,,,,,,98,127,
,,,,,,99,83,
,,,,,,99,84,
,,,,,,99,126,
,,,,,,99,127,
,,,,,,100,84,
,,,,,,100,85,
,,,,,,100,86,
,,,,,,100,126,
,,,,,,101,86,
,,,,,,101,126,
,,,,,,102,86,
,,,,,,102,87,
,,,,,,102,126,
,,,,,,103,87,
,,,,,,103,88,
,,,,,,103,126,
,,,,,,104,88,
,,,,,,104,126,
,,,,,,104,127,
,,,,,,105,88,
,,,,,,105,127,
,,,,,,106,88,
,,,,,,106,89,
,,,,,,106,127,
,,,,,,106,128,
,,,,,,106,129,
,,,,,,107,89,
,,,,,,107,129,
,,,,,,108,89,
,,,,,,108,129,
,,,,,,109,89,
,,,,,,109,90,
,,,,,,109,129,
,,,,,,110,90,
,,,,,,110,129,
,,,,,,111,90,
,,,,,,111,129,
,,,,,,112,90,
,,,,,,112,128,
,,,,,,112,129,
,,,,,,113,90,
,,,,,,113,128,
,,,,,,114,90,
,,,,,,114,128,
,,,,,,114,129,
,,,,,,115,90,
,,,,,,115,129,
,,,,,,116,90,
,,,,,,116,129,
,,,,,,116,130,
,,,,,,117,90,
,,,,,,117,130,
,,,,,,118,90,
,,,,,,118,130,
,,,,,,119,90,
,,,,,,119,130,
,,,,,,120,90,
,,,,,,120,91,
,,,,,,120,130,
,,,,,,121,90,
,,,,,,121,130,
,,,,,,121,131,
,,,,,,122,90,
,,,,,,122,131,
,,,,,,123,90,
,,,,,,123,131,
,,,,,,124,90,
,,,,,,124,91,
,,,,,,124,130,
,,,,,,124,131,
,,,,,,125,91,
,,,,,,125,129,
,,,,,,125,130,
,,,,,,126,91,
,,,,,,126,92,
,,,,,,126,127,
,,,,,,126,128,
,,,,,,126,129,
,,,,,,127,91,
,,,,,,127,92,
,,,,,,127,125,
,,,,,,127,126,
,,,,,,127,127,
,,,,,,128,91,
,,,,,,128,122,
,,,,,,128,123,
,,,,,,128,124,
,,,,,,128,125,
,,,,,,129,90,
,,,,,,129,91,
,,,,,,129,121,
,,,,,,129,122,
,,,,,,130,90,
,,,,,,130,121,
,,,,,,131,90,
,,,,,,131,121,
,,,,,,132,90,
,,,,,,132,121,
,,,,,,133,90,
,,,,,,133,120,
,,,,,,133,121,
,,,,,,134,90,
,,,,,,134,91,
,,,,,,134,119,
,,,,,,134,120,
,,,,,,135,91,
,,,,,,135,119,
,,,,,,136,91,
,,,,,,136,119,
,,,,,,137,91,
,,,,,,137,119,
,,,,,,138,91,
,,,,,,138,119,
,,,,,,139,91,
,,,,,,139,118,
,,,,,,139,119,
,,,,,,140,91,
,,,,,,140,92,
,,,,,,140,117,
,,,,,,140,118,
,,,,,,141,92,
,,,,,,141,116,
,,,,,,141,117,
,,,,,,142,92,
,,,,,,142,93,
,,,,,,142,116,
,,,,,,143,93,
,,,,,,143,115,
,,,,,,143,116,
,,,,,,144,93,
,,,,,,144,94,
,,,,,,144,114,
,,,,,,144,115,
,,,,,,145,94,
,,,,,,145,113,
,,,,,,145,114,
,,,,,,146,94,
,,,,,,146,104,
,,,,,,146,112,
,,,,,,146,113,
,,,,,,147,94,
,,,,,,147,104,
,,,,,,147,105,
,,,,,,147,106,
,,,,,,147,107,
,,,,,,147,112,
,,,,,,148,94,
,,,,,,148,104,
,,,,,,148,107,
,,,,,,148,108,
,,,,,,148,109,
,,,,,,148,110,
,,,,,,148,111,
,,,,,,148,112,
,,,,,,149,94,
,,,,,,149,104,
,,,,,,150,94,
,,,,,,150,95,
,,,,,,150,103,
,,,,,,150,104,
,,,,,,151,95,
,,,,,,151,102,
,,,,,,151,103,
,,,,,,152,95,
,,,,,,152,96,
,,,,,,152,97,
,,,,,,152,98,
,,,,,,152,99,
,,,,,,152,100,
,,,,,,152,101,
,,,,,,152,102,
