xfa,yfa,width_fa,height_fa,area_fa,aspect_ratio_fa,xmem,ymem,group
99,139,3.5,0.7,2.45,5,91,139,population
101.9333333,134.4,7,3.5,24.5,2,91,140,
111.5333333,150,5.6,2.8,15.68,2,91,141,
109.3333333,134.6666667,1.4,1.4,1.96,1,91,142,
109.6666667,145.6666667,1.4,1.4,1.96,1,92,138,
113.2857143,136,4.2,4.9,20.58,0.857142857,92,139,
118,142.5,2.1,1.4,2.94,1.5,92,142,
118.6666667,129.8333333,2.1,2.1,4.41,1,92,143,
122.3333333,129.3333333,1.4,1.4,1.96,1,92,144,
124.3333333,146.3333333,1.4,1.4,1.96,1,92,145,
126.2857143,129.8571429,2.8,2.8,7.84,1,93,137,
127.2,149.6,2.8,1.4,3.92,2,93,138,
127.6666667,126.6666667,1.4,1.4,1.96,1,93,145,
128.1666667,153.6666667,2.1,2.8,5.88,0.75,93,146,
130.1538462,144.6153846,2.8,4.2,11.76,0.666666667,94,137,
132.6,124.2,1.4,2.1,2.94,0.666666667,94,146,
135.2,120.6,2.1,1.4,2.94,1.5,94,147,
134.5,149.5,1.4,1.4,1.96,1,95,136,
141.4821429,126.3928571,10.5,9.1,95.55,1.153846154,95,137,
138.6666667,119.6666667,1.4,1.4,1.96,1,95,147,
139.6666667,141.3333333,2.8,4.2,11.76,0.666666667,95,148,
138.3333333,146.6666667,1.4,1.4,1.96,1,96,135,
141.5,118,1.4,2.1,2.94,0.666666667,96,136,
142.5,125,1.4,0.7,0.98,2,96,148,
145.8333333,141.8333333,3.5,4.2,14.7,0.833333333,97,134,
146.8333333,133.5833333,2.8,4.9,13.72,0.571428571,97,135,
147.75,128.25,1.4,2.1,2.94,0.666666667,97,148,
149.4545455,138.7272727,1.4,4.2,5.88,0.333333333,98,134,
152.4444444,141.6666667,5.6,3.5,19.6,1.6,98,148,
150,127.5,0.7,2.8,1.96,0.25,98,149,
151.7272727,132.2727273,4.2,4.2,17.64,1,99,133,
153.2857143,126.7142857,2.8,2.8,7.84,1,99,134,
152,129,0.7,0.7,0.49,1,99,149,
152.5714286,137.7142857,1.4,2.8,3.92,0.5,99,150,
156.9166667,133.9166667,4.9,3.5,17.15,1.4,100,133,
154.5,143.5,1.4,1.4,1.96,1,100,150,
