xfa,yfa,width_fa,height_fa,area_fa,aspect_ratio_fa,xmem,ymem,group
103,134.1851852,4.2,7.7,32.34,0.545454545,100,129,population
104.7368421,122.1578947,3.5,7,24.5,0.5,100,130,
106.1666667,141.3333333,2.8,1.4,3.92,2,100,131,
105.5,144.5,1.4,1.4,1.96,1,100,132,
108.75,128.875,2.8,2.1,5.88,1.333333333,100,133,
111.5833333,145.3333333,6.3,3.5,22.05,1.8,100,134,
111.5,119.1666667,2.8,2.1,5.88,1.333333333,101,125,
111.5,132.5,1.4,1.4,1.96,1,101,126,
116.6315789,110.0526316,7,4.9,34.3,1.428571429,101,127,
117.5,137,1.4,2.1,2.94,0.666666667,101,128,
118.3333333,142.1666667,2.8,3.5,9.8,0.8,101,129,
119,116.25,2.1,2.1,4.41,1,101,134,
124.893617,145.212766,9.1,7,63.7,1.3,101,135,
121.4444444,113.4444444,2.8,2.8,7.84,1,101,136,
120.5,120.5,1.4,1.4,1.96,1,101,137,
121,125,0.7,2.1,1.47,0.333333333,101,138,
123.5,124.5,1.4,1.4,1.96,1,101,139,
123.5,132.5,1.4,1.4,1.96,1,101,140,
124.5,118.5,1.4,1.4,1.96,1,102,121,
126.5,126.5,1.4,1.4,1.96,1,102,122,
134.4,130.6,7.7,3.5,26.95,2.2,102,123,
132.5384615,135.5384615,4.9,2.8,13.72,1.75,102,124,
133.375,123.375,4.2,2.8,11.76,1.5,102,125,
132.6666667,141.6666667,1.4,1.4,1.96,1,102,140,
132,144,0.7,0.7,0.49,1,102,141,
138.0697674,142.372093,9.8,8.4,82.32,1.166666667,103,119,
138.75,122.25,2.1,1.4,2.94,1.5,103,120,
143.6666667,122.9166667,4.2,3.5,14.7,1.2,103,121,
146.6666667,134.5,5.6,2.8,15.68,2,103,141,
150.4545455,138.6363636,5.6,2.8,15.68,2,103,142,
149.375,126.25,2.8,2.1,5.88,1.333333333,103,143,
152,129.3333333,2.1,1.4,2.94,1.5,103,144,
155.6666667,125.6666667,1.4,1.4,1.96,1,104,117,
159.5,121.5,2.8,1.4,3.92,2,104,118,
,,,,,,104,119,
,,,,,,104,144,
,,,,,,104,145,
,,,,,,104,146,
,,,,,,105,116,
,,,,,,105,117,
,,,,,,105,146,
,,,,,,106,115,
,,,,,,106,116,
,,,,,,106,146,
,,,,,,107,114,
,,,,,,107,115,
,,,,,,107,146,
,,,,,,108,113,
,,,,,,108,114,
,,,,,,108,146,
,,,,,,108,147,
,,,,,,109,113,
,,,,,,109,147,
