xfa,yfa,width_fa,height_fa,area_fa,aspect_ratio_fa,xmem,ymem,group
113,166,2.1,2.1,4.41,1,107,172,population
116.4117647,130.8235294,4.2,4.2,17.64,1,107,173,
119.9117647,157,9.8,8.4,82.32,1.166666667,107,174,
117,159.5,2.1,1.4,2.94,1.5,107,175,
118,163.5,2.1,1.4,2.94,1.5,108,170,
122.4545455,138.4090909,7,5.6,39.2,1.25,108,171,
119.125,149.75,2.8,2.8,7.84,1,108,172,
119.6,174.2,1.4,2.1,2.94,0.666666667,108,175,
124.125,133.875,3.5,2.1,7.35,1.666666667,108,176,
122.3333333,175.3333333,1.4,1.4,1.96,1,109,169,
126.0769231,155.0769231,3.5,2.8,9.8,1.25,109,170,
124.8888889,178.8888889,2.1,2.8,5.88,0.75,109,176,
127,166,2.1,0.7,1.47,3,110,163,
127.4,123.2,1.4,2.1,2.94,0.666666667,110,164,
130.1111111,130.7777778,2.1,3.5,7.35,0.6,110,165,
132.6666667,136.6666667,1.4,1.4,1.96,1,110,166,
135,115,0.7,2.1,1.47,0.333333333,110,168,
135.5,172.5,1.4,1.4,1.96,1,110,169,
137.4,139.2,1.4,2.1,2.94,0.666666667,110,176,
140.7777778,119.7777778,2.1,3.5,7.35,0.6,111,152,
141,143,2.1,2.1,4.41,1,111,153,
145.25,109.25,2.1,1.4,2.94,1.5,111,154,
145.5,122.5,1.4,1.4,1.96,1,111,155,
147,129.3333333,3.5,4.2,14.7,0.833333333,111,163,
149.6470588,112.6470588,4.2,4.2,17.64,1,111,166,
148.3636364,104.8181818,1.4,4.9,6.86,0.285714286,111,167,
148,110,0.7,0.7,0.49,1,111,168,
149.75,117.125,2.8,2.1,5.88,1.333333333,111,176,
152.5882353,105.5294118,4.2,4.2,17.64,1,111,177,
152.25,119.75,2.1,1.4,2.94,1.5,111,178,
154.125,127.25,2.1,2.8,5.88,0.75,112,147,
154.6666667,110.6666667,1.4,1.4,1.96,1,112,148,
155.6666667,100.6666667,1.4,1.4,1.96,1,112,149,
156.6666667,105.3333333,1.4,1.4,1.96,1,112,152,
158.3636364,116.0909091,3.5,3.5,12.25,1,112,155,
158.5,124.1666667,2.8,2.1,5.88,1.333333333,112,156,
,,,,,,112,160,
,,,,,,112,161,
,,,,,,112,162,
,,,,,,112,163,
,,,,,,112,178,
,,,,,,112,179,
,,,,,,112,180,
,,,,,,113,129,
,,,,,,113,130,
,,,,,,113,131,
,,,,,,113,132,
,,,,,,113,133,
,,,,,,113,146,
,,,,,,113,147,
,,,,,,113,149,
,,,,,,113,150,
,,,,,,113,151,
,,,,,,113,152,
,,,,,,113,156,
,,,,,,113,157,
,,,,,,113,158,
,,,,,,113,159,
,,,,,,113,160,
,,,,,,113,180,
,,,,,,113,181,
,,,,,,114,128,
,,,,,,114,129,
,,,,,,114,133,
,,,,,,114,134,
,,,,,,114,135,
,,,,,,114,136,
,,,,,,114,137,
,,,,,,114,146,
,,,,,,114,181,
,,,,,,115,125,
,,,,,,115,126,
,,,,,,115,127,
,,,,,,115,128,
,,,,,,115,137,
,,,,,,115,138,
,,,,,,115,139,
,,,,,,115,140,
,,,,,,115,141,
,,,,,,115,142,
,,,,,,115,143,
,,,,,,115,144,
,,,,,,115,145,
,,,,,,115,146,
,,,,,,115,147,
,,,,,,115,181,
,,,,,,116,124,
,,,,,,116,125,
,,,,,,116,181,
,,,,,,117,124,
,,,,,,117,181,
,,,,,,118,123,
,,,,,,118,124,
,,,,,,118,181,
,,,,,,118,182,
,,,,,,119,123,
,,,,,,119,182,
,,,,,,120,122,
,,,,,,120,123,
,,,,,,120,182,
,,,,,,121,121,
,,,,,,121,122,
,,,,,,121,182,
,,,,,,122,120,
,,,,,,122,121,
,,,,,,122,181,
,,,,,,122,182,
,,,,,,123,119,
,,,,,,123,120,
,,,,,,123,181,
,,,,,,124,116,
,,,,,,124,117,
,,,,,,124,118,
,,,,,,124,119,
,,,,,,124,181,
,,,,,,125,114,
,,,,,,125,115,
,,,,,,125,116,
,,,,,,125,181,
,,,,,,126,113,
,,,,,,126,114,
,,,,,,126,181,
,,,,,,127,113,
,,,,,,127,180,
,,,,,,127,181,
,,,,,,128,113,
,,,,,,128,178,
,,,,,,128,179,
,,,,,,128,180,
,,,,,,129,113,
,,,,,,129,114,
,,,,,,129,162,
,,,,,,129,163,
,,,,,,129,164,
,,,,,,129,165,
,,,,,,129,166,
,,,,,,129,167,
,,,,,,129,168,
,,,,,,129,177,
,,,,,,129,178,
,,,,,,130,114,
,,,,,,130,161,
,,,,,,130,162,
,,,,,,130,168,
,,,,,,130,169,
,,,,,,130,177,
,,,,,,131,114,
,,,,,,131,160,
,,,,,,131,161,
,,,,,,131,169,
,,,,,,131,177,
,,,,,,132,113,
,,,,,,132,114,
,,,,,,132,160,
,,,,,,132,169,
,,,,,,132,176,
,,,,,,132,177,
,,,,,,133,113,
,,,,,,133,158,
,,,,,,133,159,
,,,,,,133,160,
,,,,,,133,169,
,,,,,,133,170,
,,,,,,133,176,
,,,,,,134,113,
,,,,,,134,152,
,,,,,,134,153,
,,,,,,134,154,
,,,,,,134,158,
,,,,,,134,169,
,,,,,,134,175,
,,,,,,134,176,
,,,,,,135,112,
,,,,,,135,113,
,,,,,,135,151,
,,,,,,135,152,
,,,,,,135,154,
,,,,,,135,155,
,,,,,,135,157,
,,,,,,135,158,
,,,,,,135,169,
,,,,,,135,174,
,,,,,,135,175,
,,,,,,136,111,
,,,,,,136,112,
,,,,,,136,151,
,,,,,,136,155,
,,,,,,136,156,
,,,,,,136,157,
,,,,,,136,169,
,,,,,,136,174,
,,,,,,137,111,
,,,,,,137,150,
,,,,,,137,151,
,,,,,,137,169,
,,,,,,137,170,
,,,,,,137,171,
,,,,,,137,172,
,,,,,,137,173,
,,,,,,137,174,
,,,,,,138,109,
,,,,,,138,110,
,,,,,,138,111,
,,,,,,138,147,
,,,,,,138,148,
,,,,,,138,149,
,,,,,,138,150,
,,,,,,139,107,
,,,,,,139,108,
,,,,,,139,109,
,,,,,,139,146,
,,,,,,139,147,
,,,,,,140,107,
,,,,,,140,146,
,,,,,,141,102,
,,,,,,141,103,
,,,,,,141,104,
,,,,,,141,105,
,,,,,,141,106,
,,,,,,141,107,
,,,,,,141,145,
,,,,,,141,146,
,,,,,,142,99,
,,,,,,142,100,
,,,,,,142,101,
,,,,,,142,102,
,,,,,,142,144,
,,,,,,142,145,
,,,,,,143,98,
,,,,,,143,99,
,,,,,,143,143,
,,,,,,143,144,
,,,,,,144,97,
,,,,,,144,98,
,,,,,,144,140,
,,,,,,144,141,
,,,,,,144,142,
,,,,,,144,143,
,,,,,,145,97,
,,,,,,145,139,
,,,,,,145,140,
,,,,,,146,97,
,,,,,,146,138,
,,,,,,146,139,
,,,,,,147,97,
,,,,,,147,137,
,,,,,,147,138,
,,,,,,148,97,
,,,,,,148,98,
,,,,,,148,136,
,,,,,,148,137,
,,,,,,149,98,
,,,,,,149,135,
,,,,,,149,136,
,,,,,,150,97,
,,,,,,150,98,
,,,,,,150,134,
,,,,,,150,135,
,,,,,,151,97,
,,,,,,151,133,
,,,,,,151,134,
,,,,,,152,97,
,,,,,,152,98,
,,,,,,152,133,
,,,,,,153,98,
,,,,,,153,133,
,,,,,,154,98,
,,,,,,154,133,
,,,,,,155,98,
,,,,,,155,132,
,,,,,,155,133,
,,,,,,156,98,
,,,,,,156,132,
,,,,,,157,98,
,,,,,,157,131,
,,,,,,157,132,
,,,,,,158,98,
,,,,,,158,106,
,,,,,,158,130,
,,,,,,158,131,
,,,,,,159,98,
,,,,,,159,105,
,,,,,,159,106,
,,,,,,159,107,
,,,,,,159,108,
,,,,,,159,109,
,,,,,,159,112,
,,,,,,159,130,
,,,,,,160,98,
,,,,,,160,99,
,,,,,,160,102,
,,,,,,160,103,
,,,,,,160,104,
,,,,,,160,105,
,,,,,,160,109,
,,,,,,160,110,
,,,,,,160,111,
,,,,,,160,112,
,,,,,,160,113,
,,,,,,160,114,
,,,,,,160,115,
,,,,,,160,126,
,,,,,,160,127,
,,,,,,160,128,
,,,,,,160,129,
,,,,,,160,130,
,,,,,,161,99,
,,,,,,161,100,
,,,,,,161,101,
,,,,,,161,102,
,,,,,,161,115,
,,,,,,161,116,
,,,,,,161,125,
,,,,,,161,126,
,,,,,,162,116,
,,,,,,162,117,
,,,,,,162,118,
,,,,,,162,119,
,,,,,,162,120,
,,,,,,162,123,
,,,,,,162,124,
,,,,,,162,125,
,,,,,,163,120,
,,,,,,163,121,
,,,,,,163,122,
,,,,,,163,123,
