xfa,yfa,width_fa,height_fa,area_fa,aspect_ratio_fa,xmem,ymem,group
105.9230769,127.6153846,2.1,5.6,11.76,0.375,100,135,population
106.6,135,2.8,2.1,5.88,1.333333333,100,136,
105.8,143,2.1,2.1,4.41,1,100,137,
110.6666667,124.3333333,1.4,1.4,1.96,1,100,138,
111,135.5,2.1,1.4,2.94,1.5,100,139,
112.3333333,141.6666667,1.4,1.4,1.96,1,100,140,
115.6666667,126.3333333,1.4,1.4,1.96,1,100,141,
118.3333333,114.3333333,1.4,1.4,1.96,1,101,131,
120.2727273,143.9090909,2.8,3.5,9.8,0.8,101,132,
125.5,144.5,1.4,1.4,1.96,1,101,133,
129.0714286,143.7142857,4.2,4.2,17.64,1,101,135,
129.75,112.25,2.1,1.4,2.94,1.5,101,141,
130.6666667,140.6666667,1.4,1.4,1.96,1,101,142,
135.4,128,2.8,3.5,9.8,0.8,101,143,
135.3333333,112.6666667,1.4,1.4,1.96,1,101,144,
138.5,122.875,1.4,3.5,4.9,0.4,101,145,
141.1,128.4,3.5,2.8,9.8,1.25,102,124,
142,140.6153846,3.5,2.8,9.8,1.25,102,125,
143.25,118,1.4,2.1,2.94,0.666666667,102,126,
143.5,132.5,1.4,1.4,1.96,1,102,130,
146,127.8333333,2.1,2.1,4.41,1,102,131,
148,131.8333333,3.5,4.2,14.7,0.833333333,102,133,
148.5,119,1.4,2.1,2.94,0.666666667,102,134,
150,145.5714286,3.5,1.4,4.9,2.5,102,135,
150.8333333,122.8333333,1.4,3.5,4.9,0.4,102,145,
152.6666667,142.3333333,1.4,1.4,1.96,1,102,146,
153.5,139.5,1.4,1.4,1.96,1,103,123,
154.5,131.5,1.4,1.4,1.96,1,103,124,
,,,,,,103,126,
,,,,,,103,127,
,,,,,,103,128,
,,,,,,103,129,
,,,,,,103,130,
,,,,,,103,134,
,,,,,,103,146,
,,,,,,103,147,
,,,,,,104,122,
,,,,,,104,123,
,,,,,,104,147,
,,,,,,105,122,
,,,,,,105,147,
,,,,,,106,119,
,,,,,,106,120,
,,,,,,106,121,
,,,,,,106,122,
