xfa,yfa,width_fa,height_fa,area_fa,aspect_ratio_fa,xmem,ymem,group
88,127.3333333,2.1,1.4,2.94,1.5,85,120,population
93.9,116.2,4.2,2.8,11.76,1.5,85,121,
94.2,122.4,2.1,1.4,2.94,1.5,85,122,
94.2,127.6,2.1,1.4,2.94,1.5,85,123,
95.8,101.6,2.1,1.4,2.94,1.5,85,124,
97.75,130.75,1.4,2.1,2.94,0.666666667,85,125,
103.3125,98.4375,7,3.5,24.5,2,85,126,
102.8636364,132.8636364,5.6,6.3,35.28,0.888888889,85,127,
102.5555556,113.6666667,2.8,2.8,7.84,1,85,128,
104.2857143,117.8571429,4.2,1.4,5.88,3,86,117,
103.5,141,1.4,2.1,2.94,0.666666667,86,118,
104.3333333,107.6666667,1.4,1.4,1.96,1,86,119,
105.8571429,122.5714286,3.5,2.1,7.35,1.666666667,86,120,
108.9230769,111.3076923,3.5,3.5,12.25,1,86,128,
108.5714286,136.2857143,1.4,2.8,3.92,0.5,86,129,
109.5,131.5,1.4,1.4,1.96,1,87,116,
111.5,115,2.8,0.7,1.96,4,87,117,
111.2,127.4,2.1,1.4,2.94,1.5,87,129,
112.5,130,1.4,0.7,0.98,2,88,115,
113.3333333,132.3333333,1.4,1.4,1.96,1,88,116,
114,135.5,2.1,1.4,2.94,1.5,88,129,
116.25,119,3.5,2.1,7.35,1.666666667,89,112,
117.125,130.9375,4.2,6.3,26.46,0.666666667,89,113,
117.3333333,109.6666667,1.4,1.4,1.96,1,89,114,
123,123.2380952,6.3,4.9,30.87,1.285714286,89,115,
120.8333333,104,2.8,2.1,5.88,1.333333333,89,129,
119.5,131.5,1.4,1.4,1.96,1,89,130,
120,139,2.1,2.1,4.41,1,90,110,
124.72,135.44,7.7,3.5,26.95,2.2,90,111,
122,130.5,2.1,1.4,2.94,1.5,90,112,
122.25,110.75,1.4,2.1,2.94,0.666666667,90,130,
125.35,115.95,4.9,4.2,20.58,1.166666667,91,103,
126,140,4.2,2.8,11.76,1.5,91,104,
124.2,141.6,2.1,1.4,2.94,1.5,91,105,
124.4,97.2,1.4,2.1,2.94,0.666666667,91,106,
127.2222222,91.55555556,3.5,1.4,4.9,2.5,91,110,
128,99.66666667,4.2,7.7,32.34,0.545454545,91,130,
129.0810811,119.1351351,7,9.1,63.7,0.769230769,91,131,
126.3333333,144.6666667,1.4,1.4,1.96,1,92,102,
127.75,128,1.4,2.1,2.94,0.666666667,92,103,
131.5,110.75,3.5,2.1,7.35,1.666666667,92,106,
129.3333333,140,1.4,2.1,2.94,0.666666667,92,107,
129.3333333,145,1.4,2.1,2.94,0.666666667,92,108,
130.7272727,150.5454545,2.8,4.2,11.76,0.666666667,92,109,
131.5,132.5,2.8,2.8,7.84,1,92,110,
134.9714286,126.4857143,7.7,9.1,70.07,0.846153846,92,131,
132.5,103.5,1.4,1.4,1.96,1,93,101,
132.6666667,107.6666667,1.4,1.4,1.96,1,93,102,
134.2727273,117.6363636,4.2,2.8,11.76,1.5,93,109,
134.6666667,120.8333333,3.5,1.4,4.9,2.5,93,110,
